# dSph	Name	RAJ200 (h:m:s)	DEJ200 (d:m:s)	Vmag	Imag	Teff	logg	[Fe/H]	err([Fe/H])	[Mg/Fe]	err([Mg/Fe])	[Si/Fe]	err([Si/Fe])	[Ca/Fe]	err([Ca/Fe])	[Ti/Fe]	err([Ti/Fe])
Scl   1016486    01 00 28.42 -33 47 41.4 18.116 17.046 4614  1.27 -2.53  0.13  0.62  0.65  0.68  0.16  0.93  0.26  0.11  0.32
Scl   1016323    01 00 28.84 -33 36 59.9 18.848 17.859 4853  1.67 -1.28  0.12 -0.15  0.40  0.00  0.12 -0.07  0.16 -0.36  0.15
Scl   1016439    01 00 28.96 -33 40 30.9 19.204 18.194 4769  1.78 -1.30  0.12 -0.01  0.27 -0.04  0.14 -0.30  0.20 -0.37  0.25
Scl   1016495    01 00 29.04 -33 41 54.1 19.248 18.270 4833  1.84 -2.12  0.13  0.88  0.37  0.78  0.21  0.11  0.31  0.50  0.13
Scl   1016610    01 00 29.42 -33 42 56.0 17.528 16.221 4280  0.78 -1.33  0.11 -0.10  0.19 -0.25  0.16 -0.04  0.14 -0.10  0.09
Scl   1016750    01 00 30.30 -33 40 56.3 19.996 19.144 5238  2.28 -1.33  0.14 -0.30  0.56  0.01  0.31 -0.27  0.45 -0.26  0.50
Scl   1017075    01 00 31.32 -33 45 06.4 19.285 18.230 4659  1.75 -1.46  0.12 -0.23  0.90  0.36  0.21  0.00  0.15 -0.15  0.21
Scl   1017220    01 00 32.13 -33 44 18.5 17.222 15.876 4235  0.63 -1.63  0.11  0.36  0.14  0.28  0.12  0.16  0.14  0.14  0.12
Scl   1017356    01 00 32.16 -33 50 01.4 19.012 18.051 4807  1.75 -1.24  0.13  0.51  0.41  0.20  0.57 -0.39  0.44  0.03  0.46
Scl   1017250    01 00 32.40 -33 43 00.5 19.150 18.149 4808  1.77 -1.84  0.12  0.40  0.40  0.50  0.20  0.33  0.27 -0.10  0.26
Scl   1017614    01 00 33.85 -33 44 54.2 17.749 16.544 4441  0.99 -2.00  0.11  0.35  0.26  0.28  0.12  0.36  0.18  0.10  0.09
Scl   1017802    01 00 34.32 -33 49 52.6 17.766 16.495 4324  0.91 -1.16  0.11 -0.15  0.32 -0.24  0.16  0.69  0.22 -0.23  0.10
Scl   1017995    01 00 35.44 -33 46 58.9 18.159 17.022 4508  1.21 -1.34  0.11  0.10  0.13  0.09  0.16  0.12  0.18  0.10  0.10
Scl   1017977    01 00 35.57 -33 45 06.2 17.356 15.991 4148  0.67 -1.79  0.11  0.32  0.15  0.31  0.12  0.11  0.16  0.06  0.08
Scl   1017857    01 00 35.58 -33 39 10.4 18.896 17.842 4661  1.60 -2.13  0.12  0.64  0.41  0.44  0.21  0.24  0.17  0.07  0.21
Scl   1017864    01 00 35.76 -33 37 54.2 17.355 15.966 4076  0.64 -1.59  0.11 -0.04  0.19  0.10  0.11  0.00  0.13 -0.22  0.10
Scl   1017892    01 00 35.91 -33 37 42.2 18.283 17.253 4704  1.40 -2.20  0.12  1.10  0.16  0.05  0.45  0.18  0.13  0.00  0.48
Scl   1018123    01 00 35.93 -33 48 14.3 17.535 16.231 4304  0.79 -1.46  0.11  0.01  0.28 -0.28  0.18  0.33  0.21  0.00  0.09
Scl   1018357    01 00 37.75 -33 41 22.8 18.552 17.461 4617  1.42 -1.38  0.11 -0.08  0.36  0.13  0.17  0.02  0.17 -0.23  0.15
Scl   1018410    01 00 37.77 -33 44 08.6 17.724 16.517 4433  0.98 -2.14  0.11  0.34  0.33 -0.23  0.38  0.39  0.15  0.06  0.10
Scl   1018551    01 00 38.11 -33 48 16.7 17.134 15.730 4134  0.53 -1.74  0.11  0.16  0.23  0.10  0.17  0.41  0.17  0.00  0.09
Scl   1018968    01 00 40.61 -33 41 10.7 18.323 17.123 4449  1.21 -1.24  0.11  0.08  0.19 -0.29  0.16 -0.15  0.17 -0.20  0.14
Scl   1019352    01 00 42.07 -33 44 02.6 19.113 18.041 4672  1.67 -1.52  0.12  0.20  0.44  0.30  0.17  0.20  0.23 -0.21  0.18
Scl   1019417    01 00 42.42 -33 43 09.0 16.983 15.576 4175  0.49 -2.46  0.11  0.69  0.16  0.62  0.18  0.54  0.16  0.20  0.13
Scl   1020962    01 00 49.37 -33 42 00.5 17.002 15.508 4143  0.40 -1.77  0.11  0.07  0.24  0.02  0.14  0.06  0.13 -0.10  0.18
LeoI  72493      10 07 34.86 +12 12 43.9 20.258 19.054 4415  1.05 -1.63  0.12  0.11  0.40 -0.11  0.37  0.25  0.42 -0.11  0.15
LeoI  61757      10 07 37.01 +12 22 42.9 20.471 19.291 4445  1.16 -1.63  0.13  0.03  0.96  0.40  0.17  0.77  0.55  0.07  0.22
LeoI  72463      10 07 38.60 +12 11 28.7 20.247 19.079 4503  1.09 -1.49  0.12  0.29  0.32  0.39  0.13  0.62  0.51  0.18  0.13
LeoI  61733      10 07 40.43 +12 20 23.4 19.888 18.694 4486  0.93 -1.83  0.12  0.55  0.30  0.11  0.25 -0.05  0.33  0.14  0.64
LeoI  72449      10 07 40.94 +12 13 03.6 19.745 18.298 4094  0.58 -1.55  0.11  0.02  0.31 -0.25  0.28 -0.27  0.69 -0.30  0.09
LeoI  61680      10 07 46.58 +12 20 55.8 19.693 18.157 4021  0.47 -1.70  0.11  0.31  0.23 -0.02  0.27 -0.62  0.20  0.23  0.10
LeoI  61647      10 07 51.73 +12 22 26.4 20.157 18.828 4246  0.87 -1.37  0.12  0.29  0.31  0.09  0.14  0.01  0.26 -0.34  0.14
LeoI  61636      10 07 52.93 +12 20 20.5 20.246 18.994 4357  0.99 -1.68  0.12  0.52  0.35  0.20  0.18 -0.01  0.17  0.02  0.12
LeoI  72332      10 07 53.70 +12 16 36.0 20.623 19.470 4486  1.24 -1.44  0.12 -0.13  0.50  0.27  0.22 -0.23  0.37  0.12  0.14
LeoI  72295      10 07 55.82 +12 17 54.2 20.449 19.309 4503  1.19 -1.71  0.12  0.99  0.32  0.32  0.24  0.10  0.14  0.10  0.16
LeoI  61563      10 07 59.25 +12 20 35.9 19.826 18.433 4192  0.68 -1.52  0.11  0.09  0.32 -0.22  0.23 -0.10  0.22 -0.11  0.09
LeoI  72204      10 07 59.79 +12 16 52.8 20.324 19.186 4547  1.15 -1.38  0.12 -0.34  0.83 -0.12  0.47 -0.43  0.23 -0.10  0.11
LeoI  61550      10 08 00.01 +12 18 48.1 20.500 19.319 4451  1.17 -1.77  0.12  0.29  0.73 -0.26  0.57 -0.20  0.14 -0.09  0.16
LeoI  61536      10 08 00.83 +12 20 40.8 20.113 18.871 4399  0.95 -1.12  0.11  0.45  0.31 -0.29  0.28 -0.20  0.38 -0.55  0.14
LeoI  61529      10 08 01.01 +12 18 43.6 20.660 19.508 4487  1.26 -1.54  0.12  0.39  0.34  0.23  0.35  0.01  0.31  0.12  0.14
LeoI  61531      10 08 01.01 +12 20 21.6 20.537 19.537 4839  1.40 -1.29  0.12 -0.02  0.23  0.20  0.19  0.00  0.18  0.06  0.16
LeoI  72166      10 08 01.16 +12 18 07.8 20.754 19.586 4482  1.28 -1.44  0.12 -0.02  0.32  0.10  0.14 -0.02  0.16 -0.09  0.21
LeoI  61517      10 08 01.78 +12 20 55.3 20.574 19.405 4461  1.21 -1.21  0.11  0.18  0.36  0.22  0.23 -0.20  0.13 -0.36  0.14
LeoI  72134      10 08 01.88 +12 17 55.5 19.794 18.416 4209  0.68 -1.58  0.11  0.11  0.28  0.08  0.12  0.10  0.23 -0.11  0.09
LeoI  72095      10 08 02.93 +12 17 56.8 20.317 19.116 4416  1.07 -1.68  0.12  0.14  0.46  0.47  0.17  0.10  0.17  0.09  0.09
LeoI  61492      10 08 03.25 +12 20 17.7 19.541 18.144 4210  0.57 -1.24  0.11  0.09  0.16 -0.07  0.19 -0.22  0.15 -0.18  0.10
LeoI  61476      10 08 03.85 +12 18 43.2 20.581 19.370 4410  1.16 -1.39  0.11  0.12  0.33  0.39  0.16  0.08  0.19 -0.08  0.14
LeoI  72058      10 08 04.22 +12 18 20.5 21.314 20.275 4703  1.65 -1.37  0.13  0.08  0.60  0.11  0.39 -0.01  0.40 -0.04  0.26
LeoI  72044      10 08 04.57 +12 17 55.6 19.824 18.580 4415  0.85 -1.77  0.11  0.07  0.37  0.04  0.53 -0.13  0.15 -0.10  0.09
LeoI  61444      10 08 05.18 +12 19 26.3 20.239 19.075 4480  1.09 -1.74  0.12  0.35  0.56 -0.39  0.79  0.18  0.27 -0.36  0.24
LeoI  61417      10 08 05.77 +12 18 44.8 20.656 19.626 4726  1.41 -1.49  0.12  0.35  0.39  0.18  0.26  0.18  0.21  0.24  0.16
LeoI  61416      10 08 05.81 +12 19 56.5 20.092 18.805 4308  0.90 -1.42  0.12  0.00  0.74  0.28  0.17  0.02  0.47  0.00  0.17
LeoI  61411      10 08 06.01 +12 19 51.2 20.297 19.146 4520  1.12 -1.59  0.12  0.06  0.45  0.18  0.19 -0.36  0.23 -0.14  0.15
LeoI  61398      10 08 06.46 +12 21 21.9 21.198 20.200 4845  1.66 -1.56  0.18  1.01  0.59  0.23  0.65  0.81  0.62  0.41  0.42
LeoI  61395      10 08 06.47 +12 19 36.0 20.611 19.526 4624  1.32 -1.83  0.15  0.51  0.79  0.61  0.38 -0.26  0.74 -0.29  0.49
LeoI  71950      10 08 06.65 +12 17 25.6 20.919 19.775 4498  1.37 -1.52  0.12  0.12  0.43  0.20  0.76  0.07  0.26 -0.03  0.15
LeoI  71948      10 08 06.68 +12 17 48.7 19.557 18.093 4072  0.50 -1.34  0.11  0.00  0.34 -0.16  0.17 -0.10  0.18  0.00  0.09
LeoI  71932      10 08 06.93 +12 15 13.1 20.125 18.869 4351  0.94 -1.19  0.11  0.10  0.47  0.38  0.12  0.17  0.14  0.09  0.13
LeoI  61378      10 08 07.16 +12 20 13.2 20.380 19.332 4742  1.28 -1.09  0.12  0.29  0.28  0.10  0.22 -0.03  0.18 -0.25  0.16
LeoI  71912      10 08 07.35 +12 17 54.4 21.217 20.209 4783  1.65 -1.37  0.14  0.61  0.63  0.29  0.50 -0.18  0.70 -0.59  0.68
LeoI  71906      10 08 07.45 +12 16 08.6 19.518 18.128 4239  0.58 -1.56  0.11  0.04  0.19 -0.13  0.18 -0.07  0.14 -0.10  0.08
LeoI  71904      10 08 07.49 +12 17 34.3 20.079 18.827 4399  0.93 -1.54  0.11  0.29  0.23  0.37  0.14  0.22  0.15  0.10  0.09
LeoI  71890      10 08 07.64 +12 16 14.6 19.988 18.655 4255  0.81 -1.39  0.11  0.87  0.29 -0.36  0.38  0.52  0.50 -0.26  0.13
LeoI  61347      10 08 07.85 +12 21 00.3 19.790 18.532 4385  0.82 -1.98  0.12 -0.08  0.94  0.00  0.38  0.01  0.56  0.14  0.62
LeoI  61336      10 08 08.00 +12 19 24.3 20.048 18.738 4307  0.85 -1.09  0.11  0.35  0.22 -0.22  0.23  0.24  0.19 -0.07  0.17
LeoI  61331      10 08 08.06 +12 19 53.6 19.791 18.459 4268  0.74 -1.34  0.11 -0.61  0.92 -0.07  0.18  0.00  0.19  0.00  0.09
LeoI  71870      10 08 08.06 +12 15 30.4 20.203 19.000 4419  1.03 -1.18  0.12  0.66  0.26 -0.35  0.30 -0.43  0.31 -0.30  0.35
LeoI  71860      10 08 08.17 +12 17 39.5 20.703 19.402 4260  1.12 -1.94  0.12  0.19  0.59  0.31  0.28  0.13  0.20  0.10  0.14
LeoI  71834      10 08 08.61 +12 16 27.5 19.155 17.866 4432  0.56 -1.48  0.11 -0.19  0.28 -0.08  0.14  0.00  0.14  0.00  0.09
LeoI  71809      10 08 08.92 +12 15 39.3 19.650 18.270 4233  0.63 -1.17  0.11 -0.05  0.18 -0.30  0.18 -0.20  0.13 -0.32  0.11
LeoI  61282      10 08 09.33 +12 21 53.9 20.556 19.509 4704  1.35 -1.19  0.12 -0.21  0.64 -0.51  0.58 -0.23  0.20 -0.13  0.22
LeoI  61256      10 08 09.91 +12 19 14.3 21.209 20.186 4714  1.63 -1.10  0.12  0.00  0.55 -0.29  0.37  0.10  0.19  0.09  0.14
LeoI  61260      10 08 09.91 +12 21 24.1 19.846 18.544 4315  0.79 -1.56  0.12  0.28  0.33 -0.57  0.63  0.21  0.23  0.09  0.09
LeoI  61257      10 08 09.95 +12 20 46.0 20.729 19.643 4599  1.36 -1.12  0.12 -0.14  0.45  0.26  0.37 -0.30  0.52  0.14  0.20
LeoI  61247      10 08 10.11 +12 22 07.2 20.604 19.483 4542  1.28 -1.84  0.13  0.09  0.91  0.54  0.36  0.21  0.44  0.00  0.13
LeoI  71736      10 08 10.15 +12 16 03.3 19.687 18.326 4256  0.67 -1.28  0.11  0.07  0.16 -0.32  0.18 -0.15  0.15 -0.06  0.22
LeoI  71733      10 08 10.20 +12 17 31.5 20.465 19.249 4389  1.11 -1.63  0.12  0.57  0.32 -0.09  0.44  0.38  0.24 -0.19  0.23
LeoI  71687      10 08 10.75 +12 16 54.4 20.597 19.581 4766  1.40 -1.35  0.12  0.13  0.37 -0.01  0.23  0.24  0.21  0.00  0.12
LeoI  71670      10 08 10.93 +12 17 15.6 20.371 19.156 4405  1.08 -1.14  0.12  0.02  0.37  0.38  0.19  0.31  0.24  0.00  0.14
LeoI  61214      10 08 10.95 +12 21 56.6 19.454 18.013 4133  0.49 -1.68  0.11  0.22  0.25 -0.29  0.37 -0.20  0.20 -0.20  0.09
LeoI  71660      10 08 11.03 +12 15 45.5 21.188 20.132 4648  1.58 -2.00  0.14  0.78  0.74  0.69  0.43  0.09  0.39  0.47  0.31
LeoI  71659      10 08 11.10 +12 18 15.6 20.539 19.332 4398  1.15 -2.08  0.12  0.90  0.26  0.21  0.77  0.18  0.19 -0.03  0.14
LeoI  71641      10 08 11.37 +12 16 53.7 20.907 19.802 4563  1.41 -1.71  0.13  0.76  0.49 -0.13  0.67  0.42  0.34  0.27  0.22
LeoI  71632      10 08 11.41 +12 15 00.3 21.360 20.374 4820  1.73 -1.15  0.13  0.08  0.70  0.04  0.42 -0.41  0.56 -0.09  0.32
LeoI  71612      10 08 11.72 +12 16 51.8 20.514 19.273 4349  1.11 -1.40  0.11  0.56  0.18  0.12  0.47  0.16  0.18 -0.06  0.22
LeoI  61170      10 08 11.73 +12 18 47.7 20.800 19.664 4526  1.33 -1.25  0.12  0.48  0.38  0.58  0.15  0.26  0.25  0.37  0.15
LeoI  61168      10 08 11.78 +12 19 07.0 20.222 18.970 4351  0.98 -1.62  0.12  0.33  0.42  0.28  0.21  0.00  0.13 -0.11  0.57
LeoI  61151      10 08 12.26 +12 23 19.5 19.239 17.670 4080  0.30 -1.91  0.11 -0.26  0.97 -0.09  0.35  0.19  0.18 -0.10  0.09
LeoI  71561      10 08 12.35 +12 17 57.5 19.773 18.447 4316  0.74 -1.33  0.11 -0.12  0.27  0.03  0.15  0.12  0.20  0.10  0.11
LeoI  61137      10 08 12.36 +12 18 59.5 20.893 19.836 4646  1.46 -1.58  0.12  0.71  0.30  0.11  0.31 -0.20  0.29  0.32  0.17
LeoI  71520      10 08 12.91 +12 18 01.1 20.640 19.439 4418  1.20 -1.68  0.12  0.17  0.41  0.24  0.29  0.19  0.14  0.17  0.13
LeoI  71502      10 08 13.15 +12 17 45.1 20.868 19.718 4467  1.34 -1.34  0.12  0.29  0.48  0.61  0.29 -0.10  0.34  0.13  0.24
LeoI  71492      10 08 13.23 +12 16 31.0 20.854 19.671 4438  1.30 -1.44  0.12  0.58  0.26  0.08  0.42  0.29  0.27 -0.03  0.12
LeoI  71478      10 08 13.41 +12 15 40.5 20.846 19.745 4575  1.39 -1.16  0.12  0.23  0.44 -0.10  0.42  0.37  0.34  0.09  0.84
LeoI  71452      10 08 13.69 +12 16 03.1 20.998 19.828 4445  1.37 -1.56  0.13  0.57  0.46  0.16  0.46  0.20  0.47 -0.12  0.23
LeoI  61046      10 08 13.71 +12 20 58.9 19.891 18.498 4182  0.70 -1.11  0.11  0.10  0.32 -0.26  0.27  0.20  0.15 -0.16  0.10
LeoI  61043      10 08 13.75 +12 19 07.8 20.424 19.326 4658  1.24 -1.23  0.12  0.12  0.26  0.08  0.18 -0.03  0.21 -0.29  0.19
LeoI  61035      10 08 13.85 +12 18 55.9 21.101 20.124 4867  1.64 -0.82  0.12 -0.10  0.40 -0.35  0.29 -0.53  0.31 -0.28  0.21
LeoI  71390      10 08 14.34 +12 17 24.8 20.355 19.113 4355  1.04 -1.27  0.11  0.30  0.25 -0.05  0.26 -0.11  0.25 -0.48  0.15
LeoI  71349      10 08 14.61 +12 15 25.0 20.884 19.731 4462  1.34 -1.63  0.12  0.58  0.52 -0.10  0.83 -0.20  0.27 -0.59  0.42
LeoI  71345      10 08 14.65 +12 14 46.6 20.692 19.571 4568  1.31 -1.67  0.12  0.90  0.37  0.30  0.33 -0.03  0.19  0.10  0.15
LeoI  60970      10 08 14.93 +12 20 43.6 19.468 18.022 4138  0.49 -1.41  0.11  0.28  0.19  0.00  0.18  0.10  0.16  0.10  0.09
LeoI  60944      10 08 15.32 +12 19 46.8 20.638 19.580 4704  1.37 -1.08  0.12  0.12  0.44 -0.03  0.42  0.17  0.35 -0.21  0.39
LeoI  71256      10 08 15.34 +12 11 24.0 20.714 19.601 4546  1.33 -1.37  0.12  0.82  0.36  0.51  0.30 -0.56  0.57  0.06  0.19
LeoI  71262      10 08 15.36 +12 14 12.4 19.490 18.134 4294  0.61 -1.30  0.11  0.02  0.24 -0.23  0.19  0.16  0.13  0.10  0.10
LeoI  60938      10 08 15.44 +12 19 31.9 20.327 19.262 4732  1.24 -1.03  0.12 -0.08  0.42 -0.15  0.23  0.08  0.19 -0.28  0.15
LeoI  71250      10 08 15.47 +12 18 01.5 20.551 19.385 4474  1.20 -1.67  0.12  0.36  0.35 -0.07  0.41  0.15  0.22  0.00  0.15
LeoI  71244      10 08 15.49 +12 17 16.0 20.377 19.215 4551  1.14 -1.26  0.11  0.08  0.25  0.10  0.26 -0.22  0.26 -0.06  0.37
LeoI  71228      10 08 15.58 +12 13 15.0 20.303 19.096 4414  1.06 -1.35  0.12  0.25  0.28 -0.22  0.32 -0.68  0.31 -0.11  0.13
LeoI  60929      10 08 15.63 +12 21 24.2 20.528 19.391 4497  1.23 -1.16  0.12  0.43  0.38  0.17  0.18 -0.03  0.35 -0.16  0.30
LeoI  60914      10 08 15.85 +12 20 32.4 19.182 17.510 3979  0.20 -1.23  0.11  0.12  0.22 -0.43  0.23 -0.26  0.15 -0.20  0.09
LeoI  71195      10 08 15.94 +12 14 49.6 20.446 19.238 4410  1.12 -1.54  0.12  0.67  0.28  0.39  0.23  0.10  0.22 -0.13  0.27
LeoI  71151      10 08 16.46 +12 15 59.5 19.510 18.116 4240  0.57 -1.26  0.11 -0.18  0.21 -0.01  0.14  0.09  0.12 -0.01  0.14
LeoI  60865      10 08 16.50 +12 18 40.8 20.435 19.306 4508  1.20 -1.31  0.12 -0.02  0.18 -0.06  0.23  0.03  0.34 -0.08  0.34
LeoI  60841      10 08 16.88 +12 23 05.0 19.628 18.150 4085  0.51 -1.57  0.11  0.01  0.28 -0.13  0.24 -0.01  0.13 -0.10  0.25
LeoI  71095      10 08 16.98 +12 13 57.4 20.215 18.981 4383  1.00 -1.64  0.12  0.27  0.36  0.25  0.17  0.05  0.29  0.00  0.16
LeoI  71094      10 08 17.07 +12 18 14.9 19.348 17.702 3952  0.26 -1.47  0.11 -0.14  0.16  0.15  0.14 -0.17  0.14  0.13  0.09
LeoI  60820      10 08 17.07 +12 20 13.3 19.976 18.781 4457  0.96 -1.25  0.12  0.14  0.34 -0.45  0.41 -0.34  0.33 -0.14  0.15
LeoI  71077      10 08 17.12 +12 12 38.9 20.732 19.580 4489  1.29 -1.62  0.12  0.87  0.32  0.19  0.38 -0.54  0.55  0.01  0.21
LeoI  60806      10 08 17.14 +12 18 52.1 19.043 17.535 4083  0.30 -1.11  0.11 -0.08  0.16 -0.43  0.22 -0.04  0.14 -0.05  0.09
LeoI  60803      10 08 17.15 +12 18 45.0 19.392 18.004 4277  0.54 -1.15  0.11  0.02  0.45 -0.27  0.17 -0.06  0.14 -0.06  0.09
LeoI  60796      10 08 17.23 +12 19 29.5 20.369 19.154 4413  1.08 -1.43  0.12  0.67  0.27 -0.13  0.33 -0.12  0.40  0.00  0.12
LeoI  71068      10 08 17.25 +12 17 03.2 20.839 19.678 4463  1.32 -1.86  0.13  0.64  0.47 -0.27  0.94 -0.24  0.49  0.00  0.22
LeoI  71030      10 08 17.56 +12 16 15.7 19.420 17.855 3985  0.35 -1.36  0.11  0.10  0.19 -0.45  0.28 -0.07  0.17  0.04  0.29
LeoI  71032      10 08 17.57 +12 18 18.5 19.971 18.726 4410  0.90 -1.29  0.11  0.17  0.16  0.30  0.18  0.20  0.16  0.07  0.09
LeoI  71017      10 08 17.68 +12 17 48.9 20.408 19.198 4391  1.10 -1.69  0.12 -0.10  0.54  0.42  0.18  0.26  0.18  0.03  0.26
LeoI  70996      10 08 17.86 +12 17 39.9 19.709 18.258 4124  0.57 -1.62  0.11  0.19  0.20  0.29  0.13 -0.02  0.12 -0.01  0.08
LeoI  60727      10 08 18.05 +12 20 58.8 19.941 18.553 4182  0.72 -1.42  0.12  0.07  0.33  0.39  0.20  0.07  0.29  0.00  0.11
LeoI  70942      10 08 18.18 +12 16 52.7 19.479 18.176 4370  0.66 -1.05  0.11 -0.05  0.18 -0.05  0.13 -0.09  0.15 -0.01  0.11
LeoI  60680      10 08 18.54 +12 19 49.9 19.541 18.154 4214  0.59 -1.27  0.11 -0.02  0.15 -0.27  0.23  0.08  0.16 -0.11  0.19
LeoI  70886      10 08 18.65 +12 16 53.9 20.073 18.981 4642  1.11 -1.22  0.11 -0.19  0.39  0.36  0.15  0.00  0.13 -0.02  0.09
LeoI  70871      10 08 18.84 +12 17 38.6 20.335 19.070 4331  1.01 -1.31  0.11 -0.56  0.67 -0.07  0.23 -0.23  0.25  0.07  0.09
LeoI  60646      10 08 18.92 +12 21 35.9 20.073 18.818 4344  0.92 -1.09  0.11 -0.16  0.41 -0.24  0.27  0.09  0.17 -0.03  0.12
LeoI  70844      10 08 19.02 +12 12 37.2 20.968 19.776 4393  1.33 -1.77  0.13  0.57  0.51  0.34  0.40  0.18  0.40  0.09  0.12
LeoI  70823      10 08 19.25 +12 16 54.1 20.475 19.155 4245  1.01 -1.44  0.11  0.51  0.20 -0.09  0.25  0.01  0.18 -0.22  0.15
LeoI  70789      10 08 19.52 +12 15 54.0 20.697 19.634 4674  1.38 -1.29  0.12  0.56  0.26 -0.14  0.21 -0.30  0.15 -0.40  0.53
LeoI  70775      10 08 19.66 +12 18 09.8 20.860 19.578 4296  1.20 -1.56  0.12  0.45  0.51  0.66  0.21  0.39  0.20 -0.01  0.14
LeoI  70755      10 08 19.74 +12 16 55.0 19.706 18.349 4264  0.68 -1.37  0.11  0.00  0.16  0.20  0.12  0.00  0.20  0.00  0.09
LeoI  70728      10 08 19.92 +12 14 48.9 19.447 18.086 4267  0.59 -1.04  0.11 -0.27  0.22 -0.28  0.16  0.03  0.23 -0.18  0.09
LeoI  70701      10 08 20.11 +12 16 46.9 20.740 19.501 4363  1.20 -1.47  0.12  0.56  0.25  0.29  0.22  0.18  0.18 -0.05  0.14
LeoI  70699      10 08 20.14 +12 17 47.0 20.137 19.017 4576  1.10 -1.11  0.11  0.00  1.00  0.06  0.22  0.01  0.75  0.12  0.15
LeoI  70680      10 08 20.24 +12 16 47.3 19.643 18.166 4083  0.51 -1.30  0.11  0.00  0.26  0.06  0.18  0.03  0.20 -0.12  0.10
LeoI  70666      10 08 20.30 +12 14 19.3 19.971 18.629 4233  0.79 -1.23  0.11  0.12  0.16  0.01  0.21 -0.11  0.17 -0.21  0.10
LeoI  60462      10 08 20.45 +12 21 03.8 19.319 17.834 4158  0.40 -1.84  0.11  0.32  0.28 -0.02  0.27 -0.02  0.17 -0.20  0.13
LeoI  70649      10 08 20.49 +12 17 45.0 19.529 18.006 3981  0.42 -1.09  0.11 -0.26  0.19 -0.39  0.20 -0.26  0.15 -0.23  0.09
LeoI  70571      10 08 21.00 +12 16 58.2 20.152 18.964 4441  1.03 -1.20  0.11 -0.10  0.33  0.15  0.18 -0.13  0.18  0.17  0.09
LeoI  70546      10 08 21.19 +12 18 18.4 21.156 20.014 4494  1.46 -1.51  0.13 -0.12  0.75  0.28  0.46  0.54  0.46  0.14  0.38
LeoI  70513      10 08 21.32 +12 17 10.2 21.046 20.047 4778  1.59 -1.82  0.14  0.70  0.66  0.92  0.30 -0.05  0.36  0.28  0.32
LeoI  70502      10 08 21.39 +12 16 06.1 20.524 19.312 4399  1.14 -1.77  0.12  0.09  0.64  0.00  0.16 -0.13  0.21 -0.20  0.17
LeoI  70458      10 08 21.61 +12 12 51.2 19.700 18.315 4203  0.64 -1.38  0.11  0.26  0.22 -0.19  0.21 -0.15  0.17 -0.06  0.45
LeoI  70408      10 08 21.93 +12 16 14.1 19.507 18.053 4127  0.49 -1.05  0.11 -0.11  0.19 -0.17  0.15 -0.17  0.14 -0.08  0.09
LeoI  60291      10 08 22.01 +12 19 37.4 19.226 17.636 3994  0.28 -1.19  0.11 -0.25  0.26 -0.39  0.21  0.00  0.28  0.16  0.09
LeoI  60286      10 08 22.05 +12 20 20.8 19.078 17.685 4269  0.42 -1.32  0.11  0.26  0.16 -0.14  0.17  0.20  0.15  0.07  0.11
LeoI  70391      10 08 22.07 +12 17 53.4 20.578 19.467 4586  1.28 -1.21  0.12  0.14  0.29 -0.25  0.29  0.10  0.22 -0.10  0.10
LeoI  60275      10 08 22.14 +12 21 07.8 20.621 19.607 4821  1.41 -1.15  0.13 -0.03  0.85  0.11  0.39 -0.37  0.58  0.47  0.22
LeoI  60268      10 08 22.20 +12 21 39.2 19.838 18.572 4377  0.83 -1.14  0.11  0.37  0.22 -0.25  0.24  0.08  0.13 -0.01  0.21
LeoI  70356      10 08 22.31 +12 15 23.6 20.764 19.588 4443  1.27 -1.43  0.12  0.00  0.59 -0.13  0.43  0.08  0.22 -0.36  0.17
LeoI  60248      10 08 22.36 +12 19 35.1 20.908 19.701 4394  1.29 -1.41  0.12  0.24  0.83  1.21  0.24  0.63  0.43 -0.27  0.24
LeoI  60239      10 08 22.47 +12 22 39.9 19.961 18.751 4438  0.93 -1.31  0.11 -0.24  0.55  0.08  0.28  0.11  0.20 -0.06  0.20
LeoI  70302      10 08 22.53 +12 13 54.4 20.474 19.273 4415  1.13 -1.58  0.12  0.44  0.27  0.22  0.31  0.10  0.20  0.00  0.10
LeoI  60230      10 08 22.53 +12 20 24.6 20.413 19.211 4406  1.11 -1.34  0.12  0.37  0.36  0.10  0.29  0.10  0.32 -0.46  0.20
LeoI  60223      10 08 22.53 +12 19 21.9 19.516 18.063 4086  0.50 -1.32  0.11 -0.19  0.26 -0.23  0.20 -0.03  0.13 -0.12  0.11
LeoI  70295      10 08 22.64 +12 17 21.6 19.858 18.467 4164  0.69 -1.37  0.11  0.28  0.17  0.20  0.18 -0.10  0.81 -0.13  0.11
LeoI  70264      10 08 22.74 +12 14 30.7 19.548 18.172 4225  0.60 -1.36  0.11 -0.03  0.34 -0.07  0.17  0.23  0.18  0.00  0.12
LeoI  60148      10 08 23.11 +12 21 59.5 19.990 18.728 4346  0.89 -1.36  0.12  0.38  0.17  0.44  0.27  0.48  0.29  0.40  0.14
LeoI  70182      10 08 23.27 +12 15 53.9 21.002 19.917 4632  1.47 -1.12  0.12  0.07  0.47 -0.21  0.37 -0.48  0.28 -0.12  0.18
LeoI  70184      10 08 23.29 +12 17 11.6 19.824 18.458 4212  0.71 -1.31  0.11  0.25  0.16 -0.09  0.18  0.00  0.18 -0.11  0.12
