h1                           * symbol name            
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.6280E-09    
  1.2065E+01  3.6280E-09
  1.3071E+01  1.0640E-09
  1.5081E+01  1.1280E-08
  1.8098E+01  6.9980E-13
  1.9000E+01  8.1170E-13
  2.0109E+01  9.2350E-13
  2.2119E+01  1.6730E-07
  2.5136E+01  4.0120E-08
  3.0163E+01  1.1630E-08
  3.5190E+01  2.8730E-11
  4.0217E+01  7.3830E-12
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  7.3390E-08    
  1.2065E+01  7.3390E-08
  1.3071E+01  2.2740E-08
  1.5081E+01  9.4270E-09
  1.8098E+01  1.8010E-08
  1.9000E+01  1.8010E-08
  2.0109E+01  6.8690E-07
  2.2119E+01  5.2170E-07
  2.5136E+01  9.5440E-07
  3.0163E+01  2.9710E-08
  3.5190E+01  1.4740E-09
  4.0217E+01  4.4850E-10
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.8110E-09    
  1.2065E+01  3.8110E-09
  1.3071E+01  5.5420E-09
  1.5081E+01  1.4370E-08
  1.8098E+01  6.3570E-08
  1.9098E+01  6.3570E-08
  2.0109E+01  1.2150E-06
  2.2119E+01  8.6720E-07
  2.5136E+01  2.0840E-06
  3.0163E+01  5.6680E-08
  3.5190E+01  6.6910E-08
  4.0217E+01  4.8310E-08
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.0880E-08    
  1.2065E+01  2.0880E-08
  1.3071E+01  4.4540E-08
  1.5081E+01  5.9860E-08
  1.8098E+01  1.1250E-07
  1.9109E+01  8.1650E-07
  2.0109E+01  8.1650E-07
  2.2119E+01  1.5560E-06
  2.5136E+01  3.2410E-06
  3.0163E+01  5.3840E-07
  3.5190E+01  6.6730E-07
  4.0217E+01  9.5070E-07
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  1.7400E-07    
  1.2065E+01  1.2090E-05
  1.3071E+01  2.4510E-07
  1.5081E+01  6.6730E-07
  1.8098E+01  1.0470E-06
  1.9103E+01  1.0190E-05
  2.0109E+01  9.4770E-06
  2.2119E+01  3.3240E-05
  2.5136E+01  3.4450E-06
  3.0163E+01  5.0790E-06
  3.5190E+01  6.2160E-06
  4.0217E+01  6.5370E-06
k41                          * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.1160E-06    
  1.2065E+01  1.1160E-06
  1.3071E+01  1.1430E-06
  1.5081E+01  1.6350E-06
  1.8098E+01  1.5490E-11
  1.9000E+01  8.7160E-11
  2.0109E+01  1.9420E-12
  2.2119E+01  2.3780E-05
  2.5136E+01  4.7570E-06
  3.0163E+01  2.6390E-06
  3.5190E+01  7.1280E-10
  4.0217E+01  1.3410E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.3160E-05    
  1.2065E+01  1.3160E-05
  1.3071E+01  2.5980E-06
  1.5081E+01  1.9060E-06
  1.8098E+01  2.0580E-06
  1.9000E+01  2.0580E-06
  2.0109E+01  2.8530E-05
  2.2119E+01  3.1550E-05
  2.5136E+01  4.0980E-05
  3.0163E+01  4.6840E-06
  3.5190E+01  1.8290E-08
  4.0217E+01  7.8350E-10
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.1590E-06    
  1.2065E+01  1.1590E-06
  1.3071E+01  1.3260E-06
  1.5081E+01  2.0790E-06
  1.8098E+01  6.1910E-06
  1.9098E+01  6.1910E-06
  2.0109E+01  3.8970E-05
  2.2119E+01  2.2640E-05
  2.5136E+01  7.1490E-05
  3.0163E+01  5.3180E-06
  3.5190E+01  5.1110E-06
  4.0217E+01  9.1470E-08
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.6410E-06    
  1.2065E+01  1.6410E-06
  1.3071E+01  3.7180E-06
  1.5081E+01  2.6520E-06
  1.8098E+01  3.0750E-06
  1.9109E+01  2.8940E-05
  2.0109E+01  2.8940E-05
  2.2119E+01  3.6910E-05
  2.5136E+01  6.7610E-05
  3.0163E+01  4.7840E-06
  3.5190E+01  1.6110E-06
  4.0217E+01  1.9960E-06
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  4.9660E-06    
  1.2065E+01  1.6040E-04
  1.3071E+01  7.3270E-06
  1.5081E+01  2.1290E-05
  1.8098E+01  1.0700E-05
  1.9103E+01  2.7280E-05
  2.0109E+01  3.4670E-05
  2.2119E+01  4.5740E-05
  2.5136E+01  2.9330E-05
  3.0163E+01  2.4330E-05
  3.5190E+01  1.9400E-05
  4.0217E+01  2.1240E-05
ca40                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.4240E-03    
  1.2065E+01  1.4240E-03
  1.3071E+01  3.0060E-03
  1.5081E+01  4.1910E-03
  1.8098E+01  1.5250E-16
  1.9000E+01  1.5250E-16
  2.0109E+01  1.6720E-16
  2.2119E+01  2.3680E-02
  2.5136E+01  1.7530E-02
  3.0163E+01  8.5890E-03
  3.5190E+01  2.6440E-11
  4.0217E+01  1.3010E-15
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.1710E-02    
  1.2065E+01  1.1710E-02
  1.3071E+01  5.0320E-03
  1.5081E+01  4.4390E-03
  1.8098E+01  6.0240E-03
  1.9000E+01  6.0240E-03
  2.0109E+01  1.8870E-02
  2.2119E+01  2.3030E-02
  2.5136E+01  1.8770E-02
  3.0163E+01  1.5980E-02
  3.5190E+01  9.2790E-07
  4.0217E+01  1.3890E-07
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.6210E-03    
  1.2065E+01  2.6210E-03
  1.3071E+01  4.9040E-03
  1.5081E+01  6.4680E-03
  1.8098E+01  9.9500E-03
  1.9098E+01  9.9500E-03
  2.0109E+01  1.8390E-02
  2.2119E+01  1.9350E-02
  2.5136E+01  1.9420E-02
  3.0163E+01  1.7730E-02
  3.5190E+01  2.0230E-02
  4.0217E+01  1.1870E-05
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.8440E-03    
  1.2065E+01  2.8440E-03
  1.3071E+01  5.2260E-03
  1.5081E+01  5.9020E-03
  1.8098E+01  7.8380E-03
  1.9109E+01  1.8680E-02
  2.0109E+01  1.8680E-02
  2.2119E+01  2.2780E-02
  2.5136E+01  2.1690E-02
  3.0163E+01  1.1350E-02
  3.5190E+01  2.0430E-04
  4.0217E+01  2.2450E-04
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  1.3170E-03    
  1.2065E+01  1.4410E-02
  1.3071E+01  3.6090E-03
  1.5081E+01  1.0970E-02
  1.8098E+01  6.8210E-03
  1.9103E+01  1.3490E-02
  2.0109E+01  1.4280E-02
  2.2119E+01  1.7280E-02
  2.5136E+01  1.6660E-02
  3.0163E+01  1.3350E-02
  3.5190E+01  1.4830E-03
  4.0217E+01  1.5210E-03
ca42                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.1280E-06    
  1.2065E+01  2.1280E-06
  1.3071E+01  1.2100E-06
  1.5081E+01  2.5220E-06
  1.8098E+01  1.1630E-12
  1.9000E+01  1.1630E-12
  2.0109E+01  8.6050E-13
  2.2119E+01  4.4380E-05
  2.5136E+01  6.7670E-06
  3.0163E+01  2.1280E-06
  3.5190E+01  7.7290E-10
  4.0217E+01  1.8180E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.3390E-05    
  1.2065E+01  2.3390E-05
  1.3071E+01  5.7990E-06
  1.5081E+01  1.3240E-06
  1.8098E+01  2.5700E-06
  1.9000E+01  2.5700E-06
  2.0109E+01  4.0240E-05
  2.2119E+01  2.7470E-05
  2.5136E+01  2.1610E-05
  3.0163E+01  2.9700E-06
  3.5190E+01  4.2430E-08
  4.0217E+01  1.2510E-09
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.0310E-06    
  1.2065E+01  1.0310E-06
  1.3071E+01  1.0480E-06
  1.5081E+01  2.2500E-06
  1.8098E+01  1.1030E-05
  1.9098E+01  1.1030E-05
  2.0109E+01  6.9830E-05
  2.2119E+01  2.0240E-05
  2.5136E+01  7.7800E-05
  3.0163E+01  4.1580E-06
  3.5190E+01  3.6520E-06
  4.0217E+01  1.1340E-07
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.0190E-06    
  1.2065E+01  2.0190E-06
  1.3071E+01  5.8790E-06
  1.5081E+01  3.6520E-06
  1.8098E+01  4.8700E-06
  1.9109E+01  4.1010E-05
  2.0109E+01  4.1010E-05
  2.2119E+01  1.0730E-04
  2.5136E+01  1.7730E-04
  3.0163E+01  7.1420E-06
  3.5190E+01  2.0560E-06
  4.0217E+01  2.2830E-06
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  8.3950E-06    
  1.2065E+01  3.7410E-04
  1.3071E+01  1.6470E-05
  1.5081E+01  9.0240E-05
  1.8098E+01  3.3610E-05
  1.9103E+01  1.9360E-04
  2.0109E+01  3.7770E-04
  2.2119E+01  2.6180E-04
  2.5136E+01  1.4580E-04
  3.0163E+01  7.4500E-05
  3.5190E+01  2.4350E-05
  4.0217E+01  2.5900E-05
ca43                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  2.8870E-07    
  1.2065E+01  2.8870E-07
  1.3071E+01  8.4540E-07
  1.5081E+01  5.7740E-07
  1.8098E+01  1.0280E-13
  1.9000E+01  9.5010E-13
  2.0109E+01  8.7220E-14
  2.2119E+01  1.8400E-06
  2.5136E+01  5.3090E-07
  3.0163E+01  1.5690E-06
  3.5190E+01  1.1360E-10
  4.0217E+01  5.3540E-12
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  6.0870E-07    
  1.2065E+01  6.0870E-07
  1.3071E+01  2.3830E-07
  1.5081E+01  1.5020E-07
  1.8098E+01  5.2480E-07
  1.9000E+01  5.2480E-07
  2.0109E+01  8.1550E-07
  2.2119E+01  6.3450E-07
  2.5136E+01  9.7610E-07
  3.0163E+01  1.5130E-07
  3.5190E+01  2.8930E-09
  4.0217E+01  8.0380E-11
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  3.9220E-07    
  1.2065E+01  3.9220E-07
  1.3071E+01  4.2280E-07
  1.5081E+01  6.2790E-07
  1.8098E+01  4.7480E-07
  1.9098E+01  4.7480E-07
  2.0109E+01  1.3160E-06
  2.2119E+01  5.3460E-07
  2.5136E+01  1.8260E-06
  3.0163E+01  1.7620E-07
  3.5190E+01  1.9520E-07
  4.0217E+01  3.3350E-08
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  5.4690E-07    
  1.2065E+01  5.4690E-07
  1.3071E+01  8.8460E-07
  1.5081E+01  5.9620E-07
  1.8098E+01  4.2430E-07
  1.9109E+01  1.0870E-06
  2.0109E+01  1.0870E-06
  2.2119E+01  2.1580E-06
  2.5136E+01  3.6950E-06
  3.0163E+01  6.7120E-07
  3.5190E+01  4.6370E-07
  4.0217E+01  6.4320E-07
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  1.6260E-06    
  1.2065E+01  1.2080E-05
  1.3071E+01  1.9160E-06
  1.5081E+01  3.1190E-06
  1.8098E+01  2.5700E-06
  1.9103E+01  1.0280E-05
  2.0109E+01  2.1150E-05
  2.2119E+01  2.6190E-05
  2.5136E+01  5.7090E-06
  3.0163E+01  8.3320E-06
  3.5190E+01  7.2660E-06
  4.0217E+01  7.8810E-06
ca44                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  5.9640E-05    
  1.2065E+01  5.9640E-05
  1.3071E+01  6.2010E-05
  1.5081E+01  7.4680E-05
  1.8098E+01  3.6210E-13
  1.9000E+01  2.9280E-13
  2.0109E+01  2.2430E-13
  2.2119E+01  1.0460E-04
  2.5136E+01  6.9390E-05
  3.0163E+01  1.8790E-04
  3.5190E+01  6.0190E-10
  4.0217E+01  3.4320E-11
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  6.4200E-05    
  1.2065E+01  6.4200E-05
  1.3071E+01  5.8010E-05
  1.5081E+01  6.2960E-05
  1.8098E+01  6.6570E-05
  1.9000E+01  6.6570E-05
  2.0109E+01  1.3360E-05
  2.2119E+01  2.8330E-05
  2.5136E+01  1.0420E-04
  3.0163E+01  6.1710E-05
  3.5190E+01  1.6330E-08
  4.0217E+01  6.4400E-10
  1.9000E-04                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  6.1350E-05    
  1.2065E+01  6.1350E-05
  1.3071E+01  6.4060E-05
  1.5081E+01  9.0670E-05
  1.8098E+01  4.9530E-05
  1.9098E+01  4.9530E-05
  2.0109E+01  1.2920E-05
  2.2119E+01  1.4960E-05
  2.5136E+01  1.1220E-04
  3.0163E+01  4.2830E-05
  3.5190E+01  2.2470E-05
  4.0217E+01  1.5800E-07
  1.9000E-03                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  6.3450E-05    
  1.2065E+01  6.3450E-05
  1.3071E+01  5.5790E-05
  1.5081E+01  5.5620E-05
  1.8098E+01  3.1070E-05
  1.9109E+01  2.5640E-05
  2.0109E+01  2.5640E-05
  2.2119E+01  2.6340E-05
  2.5136E+01  1.0590E-04
  3.0163E+01  5.3610E-05
  3.5190E+01  2.6390E-06
  4.0217E+01  3.3950E-06
  1.9000E-02                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1060E+01  7.5690E-05    
  1.2065E+01  1.0320E-04
  1.3071E+01  7.8700E-05
  1.5081E+01  7.6570E-05
  1.8098E+01  3.2800E-05
  1.9103E+01  4.8810E-05
  2.0109E+01  5.5920E-05
  2.2119E+01  1.1510E-04
  2.5136E+01  6.6780E-05
  3.0163E+01  1.8570E-04
  3.5190E+01  5.4040E-05
  4.0217E+01  5.7680E-05
ca46                         * symbol name            
  0.0000E+00                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
  8.0000E+00  0.0000E+00
  1.0000E+01  0.0000E+00
  1.1065E+01  1.4710E-08    
  1.2065E+01  1.4710E-08
  1.3071E+01  6.3350E-14
  1.5081E+01  2.0640E-13
  1.8098E+01  3.5680E-14
  1.9000E+01  3.9430E-14
  2.0109E+01  4.3180E-14
  2.2119E+01  1.0280E-11
  2.5136E+01  9.5370E-11
  3.0163E+01  1.4810E-09
  3.5190E+01  8.7340E-10
  4.0217E+01  8.4860E-14
  1.9000E-06                 * metallicity
  7.0000E-01  0.0000E+00    
  1.0000E+00  0.0000E+00
  1.5000E+00  0.0000E+00
  1.7500E+00  0.0000E+00
  2.0000E+00  0.0000E+00
  2.5000E+00  0.0000E+00
  3.0000E+00  0.0000E+00
  4.0000E+00  0.0000E+00
  5.0000E+00  0.0000E+00
  6.0000E+00  0.0000E+00
  7.0000E+00  0.0000E+00
