205  71Ge   5.3e-08   1.0e-07   8.5e-07   1.2e-06   6.1e-06   7.7e-06   5.8e-06   5.1e-06   5.3e-06
206  72Ge   1.3e-06   2.0e-06   4.8e-06   1.2e-05   3.2e-05   3.7e-05   3.1e-05   3.3e-05   3.4e-05
207  73Ge   2.9e-07   3.9e-07   1.6e-06   2.7e-06   1.2e-05   1.4e-05   9.5e-06   9.4e-06   9.9e-06
208  74Ge   1.4e-06   2.0e-06   4.9e-06   1.1e-05   3.5e-05   3.7e-05   2.9e-05   3.2e-05   3.3e-05
209  75Ge   4.0e-10   5.2e-10   1.0e-09   4.6e-09   1.7e-08   8.8e-09   1.5e-08   1.7e-08   1.2e-08
210  76Ge   2.9e-07   3.9e-07   5.1e-07   1.7e-06   2.6e-06   1.8e-06   2.5e-06   3.5e-06   3.2e-06
211  77Ge   1.3e-08   6.1e-08   1.1e-09   7.6e-09   8.5e-09   6.6e-09   2.3e-08   3.5e-08   1.6e-08
212  71As   1.4e-11   3.2e-11   1.4e-10   1.8e-10   4.6e-10   7.7e-10   5.7e-10   4.9e-10   5.5e-10
213  72As   3.4e-11   7.2e-11   2.2e-10   4.8e-10   4.5e-10   7.0e-10   1.1e-09   1.2e-09   9.8e-10
214  73As   3.3e-09   8.7e-09   1.6e-08   3.8e-08   5.3e-08   4.5e-08   5.5e-08   7.2e-08   7.4e-08
215  74As   6.9e-10   2.0e-09   3.9e-09   8.9e-09   1.5e-08   1.2e-08   1.4e-08   1.7e-08   1.8e-08
216  75As   2.6e-07   4.1e-07   8.9e-07   2.3e-06   6.4e-06   5.4e-06   4.9e-06   5.6e-06   5.2e-06
217  76As   3.0e-09   5.7e-09   1.0e-07   6.9e-08   1.2e-06   9.7e-07   6.2e-07   4.4e-07   6.3e-07
218  77As   4.2e-08   1.2e-07   2.3e-07   5.4e-07   3.8e-06   1.2e-06   1.9e-06   1.8e-06   1.6e-06
219  74Se   3.9e-08   6.5e-08   5.4e-08   2.9e-07   3.3e-07   1.3e-07   2.5e-07   2.9e-07   2.6e-07
220  75Se   2.3e-09   5.2e-09   1.0e-08   2.6e-08   2.7e-08   2.2e-08   2.8e-08   3.6e-08   3.0e-08
221  76Se   2.7e-07   4.1e-07   8.2e-07   2.5e-06   4.5e-06   7.1e-06   5.8e-06   6.3e-06   6.1e-06
222  77Se   1.3e-07   1.7e-07   5.2e-07   9.0e-07   2.6e-06   4.2e-06   2.8e-06   2.9e-06   3.2e-06
223  78Se   4.2e-07   5.4e-07   1.3e-06   2.8e-06   7.0e-06   1.1e-05   8.2e-06   8.7e-06   9.6e-06
224  79Se   2.7e-08   4.1e-08   4.1e-07   6.2e-07   3.2e-06   4.5e-06   2.6e-06   2.2e-06   2.3e-06
225  80Se   7.3e-07   8.5e-07   2.0e-06   3.4e-06   1.1e-05   1.4e-05   1.1e-05   1.1e-05   1.4e-05
226  81Se   9.9e-16   7.6e-16   1.7e-15   4.7e-14   6.8e-15   9.8e-14   7.4e-15   6.6e-14   3.5e-15
227  82Se   1.7e-07   1.9e-07   2.9e-07   8.7e-07   1.0e-06   8.8e-07   9.7e-07   1.3e-06   1.5e-06
228  83Se   1.2e-14   5.5e-14   2.9e-15   2.0e-14   9.6e-15   1.2e-14   2.4e-14   3.9e-14   1.5e-14
229  75Br   1.4e-15   3.0e-15   1.0e-14   1.2e-14   8.6e-15   1.5e-14   1.3e-14   1.2e-14   9.7e-15
230  76Br   8.5e-13   2.0e-12   7.1e-12   9.2e-12   6.5e-12   1.4e-11   1.9e-11   2.0e-11   1.8e-11
231  77Br   6.3e-11   1.4e-10   4.2e-10   6.2e-10   6.3e-10   8.8e-10   8.0e-10   8.9e-10   7.5e-10
232  78Br   3.1e-17   7.6e-18   4.2e-21   2.3e-16   1.4e-16   1.1e-20   7.6e-17   1.6e-16   1.4e-16
233  79Br   1.0e-07   1.2e-07   1.6e-07   3.3e-07   4.0e-07   4.5e-07   6.1e-07   9.0e-07   1.2e-06
234  80Br   2.2e-14   5.3e-14   9.7e-15   1.1e-12   1.3e-14   7.2e-15   1.8e-14   1.2e-12   2.4e-14
235  81Br   1.3e-07   1.5e-07   3.4e-07   7.0e-07   2.0e-06   2.1e-06   1.7e-06   1.9e-06   2.2e-06
236  82Br   1.0e-09   1.3e-09   1.8e-08   2.3e-08   3.2e-07   1.6e-07   8.5e-08   5.7e-08   7.4e-08
237  83Br   2.5e-09   6.3e-09   6.7e-09   3.2e-08   8.8e-08   2.9e-08   2.8e-08   3.1e-08   2.4e-08
238  78Kr   4.5e-09   5.6e-09   7.3e-09   1.5e-08   1.7e-08   1.5e-08   1.9e-08   2.6e-08   3.9e-08
239  79Kr   8.4e-11   1.4e-10   8.5e-11   6.7e-10   7.4e-10   1.3e-10   5.3e-10   6.6e-10   5.6e-10
240  80Kr   6.3e-08   9.2e-08   1.0e-07   4.1e-07   5.8e-07   4.8e-07   6.9e-07   1.1e-06   1.0e-06
241  81Kr   1.2e-08   1.8e-08   2.8e-08   8.3e-08   1.2e-07   1.9e-07   1.6e-07   2.0e-07   2.0e-07
242  82Kr   2.3e-07   3.1e-07   5.9e-07   1.4e-06   2.7e-06   4.9e-06   4.2e-06   4.8e-06   5.2e-06
243  83Kr   1.6e-07   2.2e-07   4.2e-07   8.5e-07   2.5e-06   2.7e-06   2.2e-06   2.5e-06   3.0e-06
244  84Kr   7.4e-07   9.1e-07   1.7e-06   3.0e-06   7.7e-06   1.0e-05   9.0e-06   1.0e-05   1.3e-05
245  85Kr   2.5e-08   3.9e-08   2.1e-07   3.9e-07   1.7e-06   2.0e-06   1.4e-06   1.2e-06   1.3e-06
246  86Kr   2.8e-07   3.5e-07   6.4e-07   1.3e-06   2.9e-06   3.5e-06   3.2e-06   3.5e-06   4.2e-06
247  87Kr   8.5e-12   2.8e-11   1.2e-12   5.6e-12   5.0e-12   1.2e-11   2.9e-11   2.5e-11   1.9e-11
248  79Rb   2.8e-19   2.0e-19   1.9e-20   1.6e-18   8.9e-19   2.0e-20   8.1e-19   1.3e-18   1.3e-18
249  80Rb   2.3e-21   1.5e-24   3.2e-37   2.6e-21   4.3e-24   1.2e-42   1.0e-21   1.6e-21   1.2e-21
250  81Rb   9.1e-14   1.3e-13   9.2e-13   5.6e-13   7.0e-13   1.2e-12   5.1e-13   6.2e-13   6.4e-13
251  82Rb   6.6e-14   1.0e-13   4.1e-13   5.4e-13   4.3e-13   7.5e-13   8.4e-13   1.0e-12   1.1e-12
252  83Rb   1.2e-10   2.2e-10   2.6e-10   9.7e-10   1.2e-09   6.2e-10   1.0e-09   1.4e-09   1.4e-09
253  84Rb   1.0e-11   2.0e-11   2.6e-11   9.1e-11   1.3e-10   6.1e-11   1.0e-10   1.4e-10   1.7e-10
254  85Rb   1.6e-07   1.9e-07   2.7e-07   4.8e-07   8.8e-07   9.9e-07   1.2e-06   1.5e-06   2.1e-06
255  86Rb   5.0e-09   9.7e-09   3.4e-08   6.6e-08   2.9e-07   3.2e-07   2.8e-07   2.6e-07   3.1e-07
256  87Rb   1.1e-07   1.6e-07   3.1e-07   6.6e-07   1.8e-06   1.8e-06   1.6e-06   1.9e-06   2.2e-06
257  88Rb   3.6e-16   1.1e-15   5.6e-16   6.0e-15   7.7e-16   3.5e-15   4.6e-15   1.2e-14   2.6e-15
258  84Sr   5.1e-09   6.5e-09   2.6e-08   2.0e-08   1.6e-08   2.8e-08   1.9e-08   2.7e-08   3.6e-08
259  85Sr   2.0e-10   3.0e-10   2.5e-10   1.1e-09   4.9e-10   3.0e-10   8.2e-10   1.1e-09   1.0e-09
260  86Sr   1.2e-07   1.7e-07   2.7e-07   6.3e-07   1.0e-06   1.2e-06   1.3e-06   1.8e-06   1.8e-06
261  87Sr   7.2e-08   1.0e-07   2.0e-07   4.1e-07   8.1e-07   9.8e-07   9.7e-07   1.2e-06   1.3e-06
262  88Sr   6.7e-07   9.4e-07   1.8e-06   3.4e-06   7.1e-06   8.1e-06   8.6e-06   1.0e-05   1.2e-05
263  89Sr   8.7e-09   2.0e-08   7.8e-08   5.9e-08   3.0e-07   4.8e-07   4.0e-07   3.6e-07   4.1e-07
264  90Sr   3.7e-09   1.9e-08   2.3e-08   2.0e-08   1.1e-07   1.4e-07   1.1e-07   1.2e-07   1.3e-07
265  91Sr   3.0e-10   1.8e-09   1.0e-10   3.0e-11   1.0e-10   6.2e-10   1.2e-09   7.1e-10   7.3e-10
266  85Y    2.6e-15   3.0e-15   7.2e-14   8.8e-15   2.0e-14   5.2e-14   3.6e-15   6.0e-15   6.2e-15
267  86Y    1.6e-14   2.1e-14   1.1e-13   5.5e-14   4.0e-14   1.1e-13   3.6e-14   5.4e-14   5.9e-14
268  87Y    7.8e-12   1.1e-11   5.6e-11   3.4e-11   2.2e-11   5.8e-11   2.5e-11   3.5e-11   3.5e-11
269  88Y    1.3e-11   2.3e-11   3.9e-11   7.6e-11   5.5e-11   5.6e-11   8.5e-11   1.1e-10   1.1e-10
270  89Y    1.5e-07   1.9e-07   3.2e-07   6.3e-07   1.0e-06   1.3e-06   1.4e-06   1.8e-06   2.2e-06
271  90Y    7.4e-10   1.0e-09   4.0e-09   6.7e-09   2.7e-08   2.5e-08   3.0e-08   2.8e-08   3.3e-08
272  91Y    4.0e-09   1.0e-08   2.3e-08   2.0e-08   1.1e-07   8.8e-08   9.6e-08   9.6e-08   9.9e-08
273  90Zr   1.6e-07   2.0e-07   3.9e-07   5.2e-07   7.6e-07   1.1e-06   1.2e-06   1.5e-06   2.0e-06
274  91Zr   3.4e-08   4.1e-08   7.4e-08   1.1e-07   2.2e-07   3.1e-07   3.3e-07   3.9e-07   5.1e-07
275  92Zr   5.4e-08   6.6e-08   1.1e-07   1.8e-07   3.4e-07   4.3e-07   4.8e-07   5.9e-07   7.6e-07
276  93Zr   4.1e-09   5.9e-09   2.1e-08   3.2e-08   8.9e-08   1.2e-07   1.0e-07   1.1e-07   1.1e-07
277  94Zr   5.2e-08   6.2e-08   1.0e-07   1.5e-07   2.8e-07   3.4e-07   4.0e-07   5.1e-07   6.8e-07
278  95Zr   9.3e-10   1.5e-09   8.5e-09   6.5e-09   2.4e-08   5.3e-08   4.5e-08   4.0e-08   4.6e-08
279  96Zr   1.7e-09   6.1e-09   1.3e-08   8.7e-09   5.1e-08   7.4e-08   5.7e-08   6.0e-08   6.9e-08
280  97Zr   2.8e-11   1.1e-10   1.8e-11   3.2e-12   4.0e-12   6.2e-11   2.4e-10   1.2e-10   1.4e-10
281  91Nb   3.8e-11   5.6e-11   2.0e-10   2.3e-10   1.9e-10   3.0e-10   2.8e-10   3.7e-10   3.5e-10
282  92Nb   4.7e-12   6.2e-12   1.1e-11   2.8e-11   2.3e-11   2.6e-11   3.0e-11   4.5e-11   4.2e-11
283  93Nb   1.8e-08   1.9e-08   2.5e-08   3.2e-08   3.6e-08   5.0e-08   7.8e-08   1.0e-07   1.9e-07
284  94Nb   5.7e-12   8.0e-12   8.2e-12   3.0e-11   2.0e-11   2.6e-11   4.4e-11   5.7e-11   5.3e-11
285  95Nb   4.5e-11   3.8e-11   4.1e-10   5.1e-10   1.0e-09   2.4e-09   9.1e-10   6.9e-10   7.3e-10
286  96Nb   2.4e-12   7.9e-13   4.5e-11   6.1e-11   7.4e-11   3.4e-10   5.8e-11   3.5e-11   7.6e-11
287  97Nb   3.1e-12   8.2e-12   2.0e-12   5.8e-12   1.5e-12   7.4e-12   2.0e-11   1.1e-11   1.3e-11
288  92Mo   7.8e-09   9.5e-09   1.1e-08   1.9e-08   1.9e-08   2.1e-08   3.8e-08   5.4e-08   8.3e-08
289  93Mo   1.0e-10   1.6e-10   1.3e-10   4.4e-10   3.9e-10   2.2e-10   4.3e-10   7.2e-10   7.1e-10
290  94Mo   6.2e-09   7.6e-09   8.7e-09   1.5e-08   1.5e-08   1.7e-08   3.0e-08   4.5e-08   6.4e-08
291  95Mo   8.5e-09   9.5e-09   1.2e-08   1.7e-08   1.8e-08   2.5e-08   3.9e-08   5.6e-08   8.9e-08
292  96Mo   1.8e-08   2.2e-08   2.9e-08   4.4e-08   5.1e-08   6.6e-08   9.6e-08   1.3e-07   2.0e-07
293  97Mo   1.8e-08   2.7e-08   4.6e-08   1.1e-07   1.5e-07   2.0e-07   2.7e-07   3.4e-07   3.3e-07
294  98Mo   1.9e-08   2.6e-08   7.0e-08   7.6e-08   2.1e-07   2.8e-07   2.6e-07   2.7e-07   3.6e-07
