 1213     6.50 n     0.0200   0.963  S     32  -5.18e-06   2.19e-03   2.20e-03   3.96e-04   3.97e-04  -1.05e-03
 1214     6.50 n     0.0200   0.963  S     33   1.37e-07   1.80e-05   1.79e-05   3.25e-06   3.23e-06   3.29e-03
 1215     6.50 n     0.0200   0.963  S     34   8.72e-08   1.04e-03   1.04e-03   1.87e-04   1.87e-04   1.08e-05
 1216     6.50 n     0.0200   0.963  S     35   2.55e-07   2.55e-07  0.0   4.60e-08  0.0  0.0
 1217     6.50 n     0.0200   0.963  Fe    54  -3.67e-06   3.92e-04   3.96e-04   7.08e-05   7.15e-05  -4.07e-03
 1218     6.50 n     0.0200   0.963  Fe    55   7.91e-07   7.91e-07  0.0   1.43e-07  0.0  0.0
 1219     6.50 n     0.0200   0.963  Fe    56  -3.66e-05   6.45e-03   6.49e-03   1.16e-03   1.17e-03  -2.48e-03
 1220     6.50 n     0.0200   0.963  Fe    57   4.84e-06   1.63e-04   1.58e-04   2.95e-05   2.86e-05   1.30e-02
 1221     6.50 n     0.0200   0.963  Fe    58   1.62e-05   3.67e-05   2.05e-05   6.63e-06   3.71e-06   2.53e-01
 1222     6.50 n     0.0200   0.963  Fe    59   9.07e-22   9.07e-22  0.0   1.64e-22  0.0  0.0
 1223     6.50 n     0.0200   0.963  Fe    60   5.02e-06   5.02e-06  0.0   9.06e-07  0.0  0.0
 1224     6.50 n     0.0200   0.963  Fe    61  0.0  0.0  0.0  0.0  0.0  0.0
 1225     6.50 n     0.0200   0.963  Co    59   5.45e-06   2.41e-05   1.86e-05   4.35e-06   3.37e-06   1.11e-01
 1226     6.50 n     0.0200   0.963  Co    60   4.50e-11   4.50e-11  0.0   8.13e-12  0.0  0.0
 1227     6.50 n     0.0200   0.963  Co    61  0.0  0.0  0.0  0.0  0.0  0.0
 1228     6.50 n     0.0200   0.963  Ni    58  -2.34e-06   2.72e-04   2.74e-04   4.91e-05   4.95e-05  -3.75e-03
 1229     6.50 n     0.0200   0.963  Ni    59   4.55e-08   4.55e-08  0.0   8.23e-09  0.0  0.0
 1230     6.50 n     0.0200   0.963  Ni    60   1.42e-06   1.10e-04   1.09e-04   1.99e-05   1.96e-05   5.62e-03
 1231     6.50 n     0.0200   0.963  Ni    61   2.66e-05   3.14e-05   4.77e-06   5.66e-06   8.61e-07   8.18e-01
 1232     6.50 n     0.0200   0.963  Ni    62  -1.54e-05   1.91e-08   1.54e-05   3.45e-09   2.78e-06  -2.91e+00
 1233     1.00 n     0.0080   0.577  g      1   3.35e-09   1.29e-08   9.59e-09   3.06e-08   2.27e-08   1.30e-01
 1234     1.00 n     0.0080   0.577  n      1  0.0  0.0  0.0  0.0  0.0  0.0
 1235     1.00 n     0.0080   0.577  p      1  -8.73e-03   3.03e-01   3.12e-01   7.16e-01   7.37e-01  -1.24e-02
 1236     1.00 n     0.0080   0.577  D      2   1.30e-18   1.30e-18  0.0   3.08e-18  0.0  0.0
 1237     1.00 n     0.0080   0.577  He     3   1.35e-04   1.35e-04  0.0   3.19e-04  0.0  0.0
 1238     1.00 n     0.0080   0.577  He     4   8.58e-03   1.17e-01   1.08e-01   2.75e-01   2.55e-01   3.32e-02
 1239     1.00 n     0.0080   0.577  Li     7   1.35e-10   9.24e-10   7.89e-10   2.19e-09   1.87e-09   6.87e-02
 1240     1.00 n     0.0080   0.577  Be     7   2.58e-12   2.58e-12  0.0   6.10e-12  0.0  0.0
 1241     1.00 n     0.0080   0.577  B      8   1.72e-23   1.72e-23  0.0   4.06e-23  0.0  0.0
 1242     1.00 n     0.0080   0.577  C     12  -7.89e-05   4.34e-04   5.13e-04   1.03e-03   1.21e-03  -7.25e-02
 1243     1.00 n     0.0080   0.577  C     13   9.46e-06   1.56e-05   6.18e-06   3.70e-05   1.46e-05   4.03e-01
 1244     1.00 n     0.0080   0.577  C     14   7.42e-27   7.42e-27  0.0   1.76e-26  0.0  0.0
 1245     1.00 n     0.0080   0.577  N     13  0.0  0.0  0.0  0.0  0.0  0.0
 1246     1.00 n     0.0080   0.577  N     14   8.50e-05   2.72e-04   1.87e-04   6.43e-04   4.42e-04   1.63e-01
 1247     1.00 n     0.0080   0.577  N     15  -2.14e-07   5.24e-07   7.38e-07   1.24e-06   1.75e-06  -1.49e-01
 1248     1.00 n     0.0080   0.577  O     14  0.0  0.0  0.0  0.0  0.0  0.0
 1249     1.00 n     0.0080   0.577  O     15  0.0  0.0  0.0  0.0  0.0  0.0
 1250     1.00 n     0.0080   0.577  O     16  -3.57e-06   1.62e-03   1.62e-03   3.83e-03   3.84e-03  -1.01e-03
 1251     1.00 n     0.0080   0.577  O     17   3.78e-07   1.04e-06   6.58e-07   2.45e-06   1.56e-06   1.97e-01
 1252     1.00 n     0.0080   0.577  O     18  -2.31e-07   3.44e-06   3.67e-06   8.12e-06   8.67e-06  -2.83e-02
 1253     1.00 n     0.0080   0.577  O     19  0.0  0.0  0.0  0.0  0.0  0.0
 1254     1.00 n     0.0080   0.577  F     17  0.0  0.0  0.0  0.0  0.0  0.0
 1255     1.00 n     0.0080   0.577  F     18  0.0  0.0  0.0  0.0  0.0  0.0
 1256     1.00 n     0.0080   0.577  F     19  -1.24e-10   6.84e-08   6.86e-08   1.62e-07   1.62e-07  -8.35e-04
 1257     1.00 n     0.0080   0.577  F     20  0.0  0.0  0.0  0.0  0.0  0.0
 1258     1.00 n     0.0080   0.577  Ne    19  0.0  0.0  0.0  0.0  0.0  0.0
 1259     1.00 n     0.0080   0.577  Ne    20  -6.14e-09   2.74e-04   2.74e-04   6.48e-04   6.48e-04  -6.13e-05
 1260     1.00 n     0.0080   0.577  Ne    21   5.40e-09   7.04e-07   6.99e-07   1.66e-06   1.65e-06   3.29e-03
 1261     1.00 n     0.0080   0.577  Ne    22  -1.62e-07   2.19e-05   2.20e-05   5.17e-05   5.21e-05  -3.26e-03
 1262     1.00 n     0.0080   0.577  Ne    23  0.0  0.0  0.0  0.0  0.0  0.0
 1263     1.00 n     0.0080   0.577  Na    21  0.0  0.0  0.0  0.0  0.0  0.0
 1264     1.00 n     0.0080   0.577  Na    22   1.98e-34   1.98e-34  0.0   4.68e-34  0.0  0.0
 1265     1.00 n     0.0080   0.577  Na    23   1.70e-07   5.82e-06   5.65e-06   1.38e-05   1.34e-05   1.28e-02
 1266     1.00 n     0.0080   0.577  Na    24  0.0  0.0  0.0  0.0  0.0  0.0
 1267     1.00 n     0.0080   0.577  Mg    23  0.0  0.0  0.0  0.0  0.0  0.0
 1268     1.00 n     0.0080   0.577  Mg    24   1.46e-10   8.72e-05   8.72e-05   2.06e-04   2.06e-04  -5.09e-05
 1269     1.00 n     0.0080   0.577  Mg    25  -1.01e-08   1.14e-05   1.15e-05   2.71e-05   2.71e-05  -4.36e-04
 1270     1.00 n     0.0080   0.577  Mg    26   9.64e-09   1.32e-05   1.31e-05   3.11e-05   3.11e-05   2.67e-04
 1271     1.00 n     0.0080   0.577  Mg    27  0.0  0.0  0.0  0.0  0.0  0.0
 1272     1.00 n     0.0080   0.577  Al    25  0.0  0.0  0.0  0.0  0.0  0.0
 1273     1.00 n     0.0080   0.577  Al    26   7.79e-10   7.79e-10  0.0   1.84e-09  0.0  0.0
 1274     1.00 n     0.0080   0.577  Al    26  0.0  0.0  0.0  0.0  0.0  0.0
 1275     1.00 n     0.0080   0.577  Al    27   1.23e-10   9.83e-06   9.83e-06   2.32e-05   2.32e-05  -4.62e-05
 1276     1.00 n     0.0080   0.577  Al    28  0.0  0.0  0.0  0.0  0.0  0.0
 1277     1.00 n     0.0080   0.577  Si    27  0.0  0.0  0.0  0.0  0.0  0.0
 1278     1.00 n     0.0080   0.577  Si    28  -3.64e-10   1.11e-04   1.11e-04   2.61e-04   2.62e-04  -5.30e-05
 1279     1.00 n     0.0080   0.577  Si    29   1.27e-11   5.80e-06   5.80e-06   1.37e-05   1.37e-05  -5.06e-05
 1280     1.00 n     0.0080   0.577  Si    30  -6.82e-12   3.98e-06   3.98e-06   9.42e-06   9.42e-06  -5.23e-05
 1281     1.00 n     0.0080   0.577  Si    31  0.0  0.0  0.0  0.0  0.0  0.0
 1282     1.00 n     0.0080   0.577  Si    32  0.0  0.0  0.0  0.0  0.0  0.0
 1283     1.00 n     0.0080   0.577  Si    33  0.0  0.0  0.0  0.0  0.0  0.0
 1284     1.00 n     0.0080   0.577  P     29  0.0  0.0  0.0  0.0  0.0  0.0
 1285     1.00 n     0.0080   0.577  P     30  0.0  0.0  0.0  0.0  0.0  0.0
 1286     1.00 n     0.0080   0.577  P     31   1.82e-12   1.38e-06   1.38e-06   3.27e-06   3.27e-06  -5.10e-05
 1287     1.00 n     0.0080   0.577  P     32  0.0  0.0  0.0  0.0  0.0  0.0
 1288     1.00 n     0.0080   0.577  P     33  0.0  0.0  0.0  0.0  0.0  0.0
 1289     1.00 n     0.0080   0.577  P     34  0.0  0.0  0.0  0.0  0.0  0.0
 1290     1.00 n     0.0080   0.577  S     32  -8.73e-11   6.71e-05   6.71e-05   1.59e-04   1.59e-04  -5.21e-05
 1291     1.00 n     0.0080   0.577  S     33  -3.41e-13   5.46e-07   5.46e-07   1.29e-06   1.29e-06  -5.19e-05
 1292     1.00 n     0.0080   0.577  S     34  -4.37e-11   3.16e-05   3.16e-05   7.48e-05   7.48e-05  -5.22e-05
 1293     1.00 n     0.0080   0.577  S     35   2.16e-20   2.16e-20  0.0   5.11e-20  0.0  0.0
 1294     1.00 n     0.0080   0.577  Fe    54   7.28e-12   1.21e-05   1.21e-05   2.86e-05   2.86e-05  -5.13e-05
 1295     1.00 n     0.0080   0.577  Fe    55   8.17e-19   8.17e-19  0.0   1.93e-18  0.0  0.0
 1296     1.00 n     0.0080   0.577  Fe    56   4.51e-10   1.98e-04   1.98e-04   4.68e-04   4.68e-04  -5.06e-05
 1297     1.00 n     0.0080   0.577  Fe    57  -1.82e-11   4.84e-06   4.84e-06   1.14e-05   1.14e-05  -5.32e-05
 1298     1.00 n     0.0080   0.577  Fe    58   1.08e-12   6.26e-07   6.26e-07   1.48e-06   1.48e-06  -5.08e-05
 1299     1.00 n     0.0080   0.577  Fe    59  0.0  0.0  0.0  0.0  0.0  0.0
 1300     1.00 n     0.0080   0.577  Fe    60  0.0  0.0  0.0  0.0  0.0  0.0
 1301     1.00 n     0.0080   0.577  Fe    61  0.0  0.0  0.0  0.0  0.0  0.0
 1302     1.00 n     0.0080   0.577  Co    59  -5.12e-13   5.69e-07   5.69e-07   1.35e-06   1.35e-06  -5.20e-05
 1303     1.00 n     0.0080   0.577  Co    60  0.0  0.0  0.0  0.0  0.0  0.0
 1304     1.00 n     0.0080   0.577  Co    61  0.0  0.0  0.0  0.0  0.0  0.0
 1305     1.00 n     0.0080   0.577  Ni    58  -2.09e-11   8.38e-06   8.38e-06   1.98e-05   1.98e-05  -5.27e-05
 1306     1.00 n     0.0080   0.577  Ni    59   2.25e-24   2.25e-24  0.0   5.32e-24  0.0  0.0
 1307     1.00 n     0.0080   0.577  Ni    60  -5.46e-12   3.32e-06   3.32e-06   7.84e-06   7.84e-06  -5.23e-05
 1308     1.00 n     0.0080   0.577  Ni    61   2.04e-07   3.50e-07   1.46e-07   8.27e-07   3.44e-07   3.81e-01
 1309     1.00 n     0.0080   0.577  Ni    62  -2.08e-07   2.63e-07   4.70e-07   6.21e-07   1.11e-06  -2.53e-01
 1310     1.25 n     0.0080   0.600  g      1   6.49e-09   2.12e-08   1.47e-08   3.27e-08   2.27e-08   1.58e-01
 1311     1.25 n     0.0080   0.600  n      1  -9.87e-40  -9.87e-40  0.0  -1.52e-39  0.0  0.0
 1312     1.25 n     0.0080   0.600  p      1  -1.44e-02   4.65e-01   4.79e-01   7.15e-01   7.37e-01  -1.33e-02
 1313     1.25 n     0.0080   0.600  D      2   2.55e-18   2.55e-18  0.0   3.92e-18  0.0  0.0
 1314     1.25 n     0.0080   0.600  He     3   2.13e-04   2.13e-04  0.0   3.28e-04  0.0  0.0
 1315     1.25 n     0.0080   0.600  He     4   1.42e-02   1.80e-01   1.66e-01   2.77e-01   2.55e-01   3.55e-02
 1316     1.25 n     0.0080   0.600  Li     7  -3.31e-12   1.21e-09   1.21e-09   1.86e-09   1.87e-09  -1.23e-03
 1317     1.25 n     0.0080   0.600  Be     7   1.67e-11   1.67e-11  0.0   2.57e-11  0.0  0.0
 1318     1.25 n     0.0080   0.600  B      8   5.02e-27   5.02e-27  0.0   7.72e-27  0.0  0.0
 1319     1.25 n     0.0080   0.600  C     12  -2.02e-04   5.86e-04   7.89e-04   9.02e-04   1.21e-03  -1.29e-01
 1320     1.25 n     0.0080   0.600  C     13   1.44e-05   2.39e-05   9.49e-06   3.67e-05   1.46e-05   4.00e-01
 1321     1.25 n     0.0080   0.600  C     14   6.41e-26   6.41e-26  0.0   9.86e-26  0.0  0.0
 1322     1.25 n     0.0080   0.600  N     13  0.0  0.0  0.0  0.0  0.0  0.0
 1323     1.25 n     0.0080   0.600  N     14   2.28e-04   5.15e-04   2.87e-04   7.93e-04   4.42e-04   2.54e-01
 1324     1.25 n     0.0080   0.600  N     15  -4.53e-07   6.82e-07   1.13e-06   1.05e-06   1.75e-06  -2.21e-01
 1325     1.25 n     0.0080   0.600  O     14  0.0  0.0  0.0  0.0  0.0  0.0
 1326     1.25 n     0.0080   0.600  O     15  0.0  0.0  0.0  0.0  0.0  0.0
 1327     1.25 n     0.0080   0.600  O     16  -7.77e-06   2.49e-03   2.50e-03   3.83e-03   3.84e-03  -1.40e-03
 1328     1.25 n     0.0080   0.600  O     17   9.40e-07   1.95e-06   1.01e-06   3.00e-06   1.56e-06   2.86e-01
 1329     1.25 n     0.0080   0.600  O     18  -8.92e-07   4.74e-06   5.64e-06   7.30e-06   8.67e-06  -7.49e-02
 1330     1.25 n     0.0080   0.600  O     19  0.0  0.0  0.0  0.0  0.0  0.0
 1331     1.25 n     0.0080   0.600  F     17  0.0  0.0  0.0  0.0  0.0  0.0
 1332     1.25 n     0.0080   0.600  F     18  0.0  0.0  0.0  0.0  0.0  0.0
 1333     1.25 n     0.0080   0.600  F     19   4.92e-11   1.05e-07   1.05e-07   1.62e-07   1.62e-07   1.61e-04
 1334     1.25 n     0.0080   0.600  F     20  0.0  0.0  0.0  0.0  0.0  0.0
 1335     1.25 n     0.0080   0.600  Ne    19  0.0  0.0  0.0  0.0  0.0  0.0
 1336     1.25 n     0.0080   0.600  Ne    20  -1.18e-08   4.21e-04   4.21e-04   6.48e-04   6.48e-04  -5.41e-05
 1337     1.25 n     0.0080   0.600  Ne    21   1.05e-08   1.08e-06   1.07e-06   1.67e-06   1.65e-06   4.19e-03
 1338     1.25 n     0.0080   0.600  Ne    22  -4.16e-07   3.35e-05   3.39e-05   5.15e-05   5.21e-05  -5.41e-03
 1339     1.25 n     0.0080   0.600  Ne    23  0.0  0.0  0.0  0.0  0.0  0.0
 1340     1.25 n     0.0080   0.600  Na    21  0.0  0.0  0.0  0.0  0.0  0.0
 1341     1.25 n     0.0080   0.600  Na    22   7.83e-33   7.83e-33  0.0   1.21e-32  0.0  0.0
 1342     1.25 n     0.0080   0.600  Na    23   4.36e-07   9.12e-06   8.69e-06   1.40e-05   1.34e-05   2.12e-02
 1343     1.25 n     0.0080   0.600  Na    24  0.0  0.0  0.0  0.0  0.0  0.0
 1344     1.25 n     0.0080   0.600  Mg    23  0.0  0.0  0.0  0.0  0.0  0.0
 1345     1.25 n     0.0080   0.600  Mg    24   4.66e-10   1.34e-04   1.34e-04   2.06e-04   2.06e-04  -4.05e-05
 1346     1.25 n     0.0080   0.600  Mg    25  -2.23e-08   1.76e-05   1.76e-05   2.71e-05   2.71e-05  -5.93e-04
 1347     1.25 n     0.0080   0.600  Mg    26   2.03e-08   2.02e-05   2.02e-05   3.11e-05   3.11e-05   3.95e-04
 1348     1.25 n     0.0080   0.600  Mg    27  0.0  0.0  0.0  0.0  0.0  0.0
 1349     1.25 n     0.0080   0.600  Al    25  0.0  0.0  0.0  0.0  0.0  0.0
 1350     1.25 n     0.0080   0.600  Al    26   2.59e-09   2.59e-09  0.0   3.98e-09  0.0  0.0
 1351     1.25 n     0.0080   0.600  Al    26  0.0  0.0  0.0  0.0  0.0  0.0
 1352     1.25 n     0.0080   0.600  Al    27   2.99e-10   1.51e-05   1.51e-05   2.32e-05   2.32e-05  -3.34e-05
 1353     1.25 n     0.0080   0.600  Al    28  0.0  0.0  0.0  0.0  0.0  0.0
 1354     1.25 n     0.0080   0.600  Si    27  0.0  0.0  0.0  0.0  0.0  0.0
 1355     1.25 n     0.0080   0.600  Si    28  -1.02e-10   1.70e-04   1.70e-04   2.62e-04   2.62e-04  -4.22e-05
 1356     1.25 n     0.0080   0.600  Si    29   1.46e-11   8.92e-06   8.92e-06   1.37e-05   1.37e-05  -4.13e-05
 1357     1.25 n     0.0080   0.600  Si    30  -5.00e-12   6.12e-06   6.12e-06   9.42e-06   9.42e-06  -4.23e-05
 1358     1.25 n     0.0080   0.600  Si    31  0.0  0.0  0.0  0.0  0.0  0.0
 1359     1.25 n     0.0080   0.600  Si    32  0.0  0.0  0.0  0.0  0.0  0.0
 1360     1.25 n     0.0080   0.600  Si    33  0.0  0.0  0.0  0.0  0.0  0.0
 1361     1.25 n     0.0080   0.600  P     29  0.0  0.0  0.0  0.0  0.0  0.0
 1362     1.25 n     0.0080   0.600  P     30  0.0  0.0  0.0  0.0  0.0  0.0
 1363     1.25 n     0.0080   0.600  P     31   3.41e-12   2.12e-06   2.12e-06   3.27e-06   3.27e-06  -4.13e-05
 1364     1.25 n     0.0080   0.600  P     32  0.0  0.0  0.0  0.0  0.0  0.0
 1365     1.25 n     0.0080   0.600  P     33  0.0  0.0  0.0  0.0  0.0  0.0
 1366     1.25 n     0.0080   0.600  P     34  0.0  0.0  0.0  0.0  0.0  0.0
 1367     1.25 n     0.0080   0.600  S     32   1.46e-11   1.03e-04   1.03e-04   1.59e-04   1.59e-04  -4.19e-05
 1368     1.25 n     0.0080   0.600  S     33   5.68e-14   8.39e-07   8.39e-07   1.29e-06   1.29e-06  -4.20e-05
 1369     1.25 n     0.0080   0.600  S     34   3.64e-12   4.86e-05   4.86e-05   7.48e-05   7.48e-05  -4.20e-05
 1370     1.25 n     0.0080   0.600  S     35   3.35e-20   3.35e-20  0.0   5.16e-20  0.0  0.0
 1371     1.25 n     0.0080   0.600  Fe    54   2.55e-11   1.86e-05   1.86e-05   2.86e-05   2.86e-05  -4.14e-05
 1372     1.25 n     0.0080   0.600  Fe    55   1.43e-18   1.43e-18  0.0   2.20e-18  0.0  0.0
 1373     1.25 n     0.0080   0.600  Fe    56  -3.20e-10   3.04e-04   3.04e-04   4.68e-04   4.68e-04  -4.25e-05
 1374     1.25 n     0.0080   0.600  Fe    57  -5.00e-12   7.43e-06   7.43e-06   1.14e-05   1.14e-05  -4.23e-05
 1375     1.25 n     0.0080   0.600  Fe    58  -1.14e-13   9.63e-07   9.63e-07   1.48e-06   1.48e-06  -4.20e-05
 1376     1.25 n     0.0080   0.600  Fe    59  0.0  0.0  0.0  0.0  0.0  0.0
 1377     1.25 n     0.0080   0.600  Fe    60  0.0  0.0  0.0  0.0  0.0  0.0
 1378     1.25 n     0.0080   0.600  Fe    61  -4.40e-39  -4.40e-39  0.0  -6.77e-39  0.0  0.0
 1379     1.25 n     0.0080   0.600  Co    59  0.0   8.74e-07   8.74e-07   1.35e-06   1.35e-06  -4.20e-05
 1380     1.25 n     0.0080   0.600  Co    60   3.37e-39   3.37e-39  0.0   5.18e-39  0.0  0.0
 1381     1.25 n     0.0080   0.600  Co    61  -4.90e-36  -4.90e-36  0.0  -7.54e-36  0.0  0.0
 1382     1.25 n     0.0080   0.600  Ni    58  -1.09e-11   1.29e-05   1.29e-05   1.98e-05   1.98e-05  -4.23e-05
 1383     1.25 n     0.0080   0.600  Ni    59   7.59e-24   7.59e-24  0.0   1.17e-23  0.0  0.0
 1384     1.25 n     0.0080   0.600  Ni    60  -4.09e-12   5.10e-06   5.10e-06   7.84e-06   7.84e-06  -4.24e-05
 1385     1.25 n     0.0080   0.600  Ni    61   3.96e-07   6.20e-07   2.24e-07   9.53e-07   3.44e-07   4.42e-01
 1386     1.25 n     0.0080   0.600  Ni    62  -4.02e-07   3.20e-07   7.23e-07   4.93e-07   1.11e-06  -3.53e-01
 1387     1.50 n     0.0080   0.633  g      1   1.01e-08   2.98e-08   1.97e-08   3.44e-08   2.27e-08   1.80e-01
 1388     1.50 n     0.0080   0.633  n      1  0.0  0.0  0.0  0.0  0.0  0.0
 1389     1.50 n     0.0080   0.633  p      1  -1.74e-02   6.22e-01   6.39e-01   7.17e-01   7.37e-01  -1.21e-02
 1390     1.50 n     0.0080   0.633  D      2   4.04e-18   4.04e-18  0.0   4.66e-18  0.0  0.0
 1391     1.50 n     0.0080   0.633  He     3   2.94e-04   2.94e-04  0.0   3.39e-04  0.0  0.0
 1392     1.50 n     0.0080   0.633  He     4   1.68e-02   2.38e-01   2.21e-01   2.75e-01   2.55e-01   3.18e-02
 1393     1.50 n     0.0080   0.633  Li     7  -3.18e-10   1.30e-09   1.62e-09   1.50e-09   1.87e-09  -9.51e-02
 1394     1.50 n     0.0080   0.633  Be     7   8.82e-12   8.82e-12  0.0   1.02e-11  0.0  0.0
 1395     1.50 n     0.0080   0.633  B      8   4.98e-26   4.98e-26  0.0   5.74e-26  0.0  0.0
 1396     1.50 n     0.0080   0.633  C     12  -1.04e-04   9.47e-04   1.05e-03   1.09e-03   1.21e-03  -4.54e-02
 1397     1.50 n     0.0080   0.633  C     13   1.96e-05   3.23e-05   1.27e-05   3.72e-05   1.46e-05   4.06e-01
 1398     1.50 n     0.0080   0.633  C     14   3.78e-11   3.78e-11  0.0   4.35e-11  0.0  0.0
 1399     1.50 n     0.0080   0.633  N     13  0.0  0.0  0.0  0.0  0.0  0.0
 1400     1.50 n     0.0080   0.633  N     14   3.93e-04   7.76e-04   3.83e-04   8.95e-04   4.42e-04   3.06e-01
 1401     1.50 n     0.0080   0.633  N     15  -7.21e-07   7.93e-07   1.51e-06   9.14e-07   1.75e-06  -2.81e-01
 1402     1.50 n     0.0080   0.633  O     14  0.0  0.0  0.0  0.0  0.0  0.0
 1403     1.50 n     0.0080   0.633  O     15  0.0  0.0  0.0  0.0  0.0  0.0
 1404     1.50 n     0.0080   0.633  O     16  -8.42e-06   3.32e-03   3.33e-03   3.83e-03   3.84e-03  -1.14e-03
 1405     1.50 n     0.0080   0.633  O     17   2.97e-06   4.32e-06   1.35e-06   4.99e-06   1.56e-06   5.06e-01
 1406     1.50 n     0.0080   0.633  O     18  -1.67e-06   5.85e-06   7.52e-06   6.75e-06   8.67e-06  -1.09e-01
 1407     1.50 n     0.0080   0.633  O     19  0.0  0.0  0.0  0.0  0.0  0.0
 1408     1.50 n     0.0080   0.633  F     17  0.0  0.0  0.0  0.0  0.0  0.0
 1409     1.50 n     0.0080   0.633  F     18  0.0  0.0  0.0  0.0  0.0  0.0
 1410     1.50 n     0.0080   0.633  F     19   8.85e-09   1.49e-07   1.41e-07   1.72e-07   1.62e-07   2.65e-02
 1411     1.50 n     0.0080   0.633  F     20  0.0  0.0  0.0  0.0  0.0  0.0
 1412     1.50 n     0.0080   0.633  Ne    19  0.0  0.0  0.0  0.0  0.0  0.0
 1413     1.50 n     0.0080   0.633  Ne    20  -1.12e-07   5.62e-04   5.62e-04   6.48e-04   6.48e-04  -1.24e-04
 1414     1.50 n     0.0080   0.633  Ne    21   9.39e-09   1.44e-06   1.43e-06   1.66e-06   1.65e-06   2.80e-03
 1415     1.50 n     0.0080   0.633  Ne    22   5.76e-06   5.09e-05   4.52e-05   5.88e-05   5.21e-05   5.21e-02
 1416     1.50 n     0.0080   0.633  Ne    23  0.0  0.0  0.0  0.0  0.0  0.0
 1417     1.50 n     0.0080   0.633  Na    21  0.0  0.0  0.0  0.0  0.0  0.0
 1418     1.50 n     0.0080   0.633  Na    22   1.53e-28   1.53e-28  0.0   1.76e-28  0.0  0.0
 1419     1.50 n     0.0080   0.633  Na    23   1.54e-06   1.31e-05   1.16e-05   1.51e-05   1.34e-05   5.41e-02
 1420     1.50 n     0.0080   0.633  Na    24  0.0  0.0  0.0  0.0  0.0  0.0
 1421     1.50 n     0.0080   0.633  Mg    23  0.0  0.0  0.0  0.0  0.0  0.0
 1422     1.50 n     0.0080   0.633  Mg    24   1.58e-08   1.79e-04   1.79e-04   2.06e-04   2.06e-04   5.18e-07
 1423     1.50 n     0.0080   0.633  Mg    25  -5.48e-08   2.34e-05   2.35e-05   2.70e-05   2.71e-05  -1.05e-03
 1424     1.50 n     0.0080   0.633  Mg    26   1.07e-08   2.69e-05   2.69e-05   3.11e-05   3.11e-05   1.34e-04
 1425     1.50 n     0.0080   0.633  Mg    27  0.0  0.0  0.0  0.0  0.0  0.0
 1426     1.50 n     0.0080   0.633  Al    25  0.0  0.0  0.0  0.0  0.0  0.0
 1427     1.50 n     0.0080   0.633  Al    26   2.92e-08   2.92e-08  0.0   3.37e-08  0.0  0.0
 1428     1.50 n     0.0080   0.633  Al    26  0.0  0.0  0.0  0.0  0.0  0.0
 1429     1.50 n     0.0080   0.633  Al    27   6.45e-08   2.02e-05   2.02e-05   2.33e-05   2.32e-05   1.35e-03
 1430     1.50 n     0.0080   0.633  Al    28  0.0  0.0  0.0  0.0  0.0  0.0
 1431     1.50 n     0.0080   0.633  Si    27  0.0  0.0  0.0  0.0  0.0  0.0
 1432     1.50 n     0.0080   0.633  Si    28   1.66e-08   2.27e-04   2.27e-04   2.62e-04   2.62e-04  -6.01e-06
 1433     1.50 n     0.0080   0.633  Si    29   1.16e-09   1.19e-05   1.19e-05   1.37e-05   1.37e-05   4.40e-06
 1434     1.50 n     0.0080   0.633  Si    30   2.17e-09   8.17e-06   8.17e-06   9.42e-06   9.42e-06   7.77e-05
 1435     1.50 n     0.0080   0.633  Si    31  0.0  0.0  0.0  0.0  0.0  0.0
 1436     1.50 n     0.0080   0.633  Si    32   6.81e-19   6.81e-19  0.0   7.85e-19  0.0  0.0
 1437     1.50 n     0.0080   0.633  Si    33  0.0  0.0  0.0  0.0  0.0  0.0
 1438     1.50 n     0.0080   0.633  P     29  0.0  0.0  0.0  0.0  0.0  0.0
 1439     1.50 n     0.0080   0.633  P     30  0.0  0.0  0.0  0.0  0.0  0.0
 1440     1.50 n     0.0080   0.633  P     31   4.28e-10   2.83e-06   2.83e-06   3.27e-06   3.27e-06   2.79e-05
 1441     1.50 n     0.0080   0.633  P     32   1.74e-22   1.74e-22  0.0   2.00e-22  0.0  0.0
 1442     1.50 n     0.0080   0.633  P     33  0.0  0.0  0.0  0.0  0.0  0.0
 1443     1.50 n     0.0080   0.633  P     34  0.0  0.0  0.0  0.0  0.0  0.0
 1444     1.50 n     0.0080   0.633  S     32   7.80e-09   1.37e-04   1.37e-04   1.59e-04   1.59e-04  -1.31e-05
 1445     1.50 n     0.0080   0.633  S     33   6.22e-10   1.12e-06   1.12e-06   1.29e-06   1.29e-06   2.04e-04
 1446     1.50 n     0.0080   0.633  S     34   4.50e-09   6.49e-05   6.49e-05   7.48e-05   7.48e-05  -7.64e-06
 1447     1.50 n     0.0080   0.633  S     35   6.66e-11   6.66e-11  0.0   7.68e-11  0.0  0.0
 1448     1.50 n     0.0080   0.633  Fe    54  -2.97e-09   2.48e-05   2.48e-05   2.86e-05   2.86e-05  -8.99e-05
 1449     1.50 n     0.0080   0.633  Fe    55   3.39e-09   3.39e-09  0.0   3.91e-09  0.0  0.0
 1450     1.50 n     0.0080   0.633  Fe    56   1.00e-08   4.06e-04   4.06e-04   4.68e-04   4.68e-04  -2.71e-05
 1451     1.50 n     0.0080   0.633  Fe    57   1.49e-08   9.93e-06   9.92e-06   1.15e-05   1.14e-05   6.12e-04
