# All values are extracted from the progenitor model (#presn)
# Set  M_ZAMS[M_sun] M_total_precollapse[M_sun] M_He_core[M_sun] M_CO_core[M_sun]     M_s=4[M_sun]             mu_4 M_Fe_core[M_sun]   Compactnes_1.5  Compactnes_1.75   Compactnes_2.0  Compactnes_2.25   Compactnes_2.5
 SW14          18.20                1.50160E+01      5.49419E+00      4.26618E+00      1.86414E+00      6.27961E-02      1.47361E+00      9.46396E-01      6.36292E-01      3.42779E-01      2.31207E-01      1.82319E-01
 SW14          18.30                1.51482E+01      5.52438E+00      4.29877E+00      1.89634E+00      6.49418E-02      1.48902E+00      9.49517E-01      6.45692E-01      3.72016E-01      2.46026E-01      1.92274E-01
 SW14          18.40                1.51436E+01      5.56950E+00      4.34065E+00      1.90670E+00      6.52824E-02      1.49716E+00      9.54375E-01      6.49732E-01      3.77934E-01      2.48897E-01      1.95919E-01
 SW14          18.50                1.49351E+01      5.65525E+00      4.41972E+00      1.48556E+00      7.49389E-02      1.37708E+00      7.40708E-01      3.26579E-01      2.18735E-01      1.73346E-01      1.49192E-01
 SW14          18.60                1.52396E+01      5.65787E+00      4.42502E+00      1.66596E+00      8.99306E-02      1.46137E+00      9.54684E-01      5.49837E-01      3.32586E-01      2.41402E-01      1.91057E-01
 SW14          18.70                1.52812E+01      5.68719E+00      4.45816E+00      1.50200E+00      7.90443E-02      1.39446E+00      8.14947E-01      3.54870E-01      2.34797E-01      1.84493E-01      1.59047E-01
 SW14          18.80                1.49697E+01      5.80217E+00      4.56656E+00      1.63877E+00      8.49592E-02      1.43950E+00      9.39314E-01      5.01022E-01      3.10141E-01      2.22841E-01      1.76418E-01
 SW14          18.90                1.50348E+01      5.84720E+00      4.60030E+00      1.64749E+00      8.57085E-02      1.44716E+00      9.59681E-01      5.12941E-01      3.15031E-01      2.22783E-01      1.77489E-01
 SW14          19.00                1.54950E+01      5.80810E+00      4.57716E+00      1.64101E+00      8.64851E-02      1.44722E+00      9.57842E-01      5.11804E-01      3.12782E-01      2.23079E-01      1.77393E-01
 SW14          19.10                1.55684E+01      5.85180E+00      4.61080E+00      1.64201E+00      8.63905E-02      1.43956E+00      9.57378E-01      5.10979E-01      3.12171E-01      2.21795E-01      1.77952E-01
 SW14          19.20                1.55372E+01      5.89412E+00      4.65413E+00      1.58528E+00      7.35555E-02      1.42407E+00      9.05371E-01      4.12583E-01      2.58186E-01      1.87244E-01      1.53070E-01
 SW14          19.30                1.55283E+01      5.93516E+00      4.69766E+00      1.48004E+00      6.42070E-02      1.42377E+00      7.42857E-01      2.97398E-01      1.92371E-01      1.48616E-01      1.27823E-01
 SW14          19.40                1.55295E+01      5.98855E+00      4.75109E+00      1.44459E+00      8.11043E-02      1.37685E+00      6.75791E-01      3.22730E-01      2.03907E-01      1.59515E-01      1.37003E-01
 SW14          19.50                1.56619E+01      6.01820E+00      4.77558E+00      1.43852E+00      8.28394E-02      1.37615E+00      6.98506E-01      3.35006E-01      2.05564E-01      1.61004E-01      1.38404E-01
 SW14          19.60                1.56423E+01      6.06099E+00      4.81966E+00      1.48908E+00      1.20037E-01      1.48058E+00      8.85337E-01      4.67204E-01      3.25475E-01      2.52420E-01      2.13380E-01
 SW14          19.70                1.57490E+01      6.09592E+00      4.85410E+00      1.53298E+00      3.69533E-02      1.42965E+00      7.79290E-01      2.16269E-01      1.41379E-01      1.14828E-01      1.01633E-01
 SW14          19.80                1.58430E+01      6.12564E+00      4.88863E+00      1.60033E+00      4.70417E-02      1.44628E+00      8.90583E-01      3.17661E-01      1.88104E-01      1.48412E-01      1.27503E-01
 SW14          19.90                1.58489E+01      6.17149E+00      4.93322E+00      1.70902E+00      9.41566E-02      1.49986E+00      9.70666E-01      6.21981E-01      3.68864E-01      2.74976E-01      2.24398E-01
 SW14          20.00                1.58405E+01      6.21750E+00      4.97800E+00      1.79757E+00      9.62989E-02      1.51539E+00      9.89792E-01      7.41284E-01      4.24242E-01      3.13580E-01      2.59364E-01
 SW14          20.10                1.58916E+01      6.26491E+00      5.02298E+00      1.71816E+00      8.43482E-02      1.48278E+00      9.72410E-01      6.14509E-01      3.47518E-01      2.65770E-01      2.25932E-01
 SW14          20.20                1.58272E+01      6.29482E+00      5.05807E+00      1.59271E+00      4.07282E-02      1.43362E+00      8.60763E-01      2.74113E-01      1.64718E-01      1.30176E-01      1.13038E-01
 SW14          20.30                1.60493E+01      6.32598E+00      5.08311E+00      1.58436E+00      7.07354E-02      1.45695E+00      8.99432E-01      3.81837E-01      2.57558E-01      2.08997E-01      1.83671E-01
 SW14          20.40                1.59275E+01      6.37724E+00      5.13873E+00      1.54649E+00      3.76322E-02      1.43966E+00      7.89274E-01      2.21201E-01      1.45460E-01      1.17717E-01      1.04261E-01
 SW14          20.50                1.60852E+01      6.41904E+00      5.17417E+00      1.53513E+00      3.57774E-02      1.38388E+00      7.77903E-01      2.12570E-01      1.38757E-01      1.14238E-01      1.00835E-01
 SW14          20.60                1.56519E+01      6.54302E+00      5.29207E+00      1.74840E+00      8.86454E-02      1.48672E+00      9.38544E-01      5.92018E-01      3.53074E-01      2.63269E-01      2.18866E-01
 SW14          20.70                1.59334E+01      6.51271E+00      5.26603E+00      1.72569E+00      9.57313E-02      1.49394E+00      9.46420E-01      5.93953E-01      3.62454E-01      2.71226E-01      2.28090E-01
 SW14          20.80                1.60087E+01      6.54417E+00      5.30187E+00      1.46789E+00      9.72005E-02      1.42952E+00      7.75250E-01      3.91206E-01      2.40757E-01      1.84996E-01      1.59327E-01
 SW14          20.90                1.62236E+01      6.57563E+00      5.31691E+00      1.44578E+00      8.77358E-02      1.43905E+00      7.38105E-01      3.53996E-01      2.23757E-01      1.75784E-01      1.52032E-01
 SW14          21.00                1.61109E+01      6.62284E+00      5.37384E+00      1.48435E+00      6.72753E-02      1.43162E+00      7.34211E-01      3.15457E-01      2.03602E-01      1.59339E-01      1.37802E-01
 SW14          21.10                1.61750E+01      6.65975E+00      5.40787E+00      1.52151E+00      7.06132E-02      1.40891E+00      8.55725E-01      3.43797E-01      2.17398E-01      1.68246E-01      1.43604E-01
 SW14          21.20                1.63639E+01      6.69359E+00      5.44621E+00      1.93266E+00      6.51037E-02      1.48340E+00      9.28333E-01      5.85752E-01      3.76571E-01      2.44976E-01      1.96801E-01
 SW14          21.30                1.62976E+01      6.73336E+00      5.48467E+00      1.48188E+00      9.40709E-02      1.38820E+00      7.85122E-01      3.91954E-01      2.71191E-01      2.01089E-01      1.68004E-01
 SW14          21.40                1.61552E+01      6.78010E+00      5.52326E+00      1.46317E+00      1.22186E-01      1.40328E+00      8.25682E-01      4.58290E-01      3.19528E-01      2.32602E-01      1.87522E-01
 SW14          21.50                1.60361E+01      6.84500E+00      5.59850E+00      1.57131E+00      7.62747E-02      1.43132E+00      9.11777E-01      4.00149E-01      2.63551E-01      2.03417E-01      1.68595E-01
 SW14          21.60                1.63225E+01      6.86107E+00      5.61374E+00      1.58294E+00      7.70888E-02      1.43366E+00      9.17140E-01      4.20538E-01      2.72716E-01      2.10516E-01      1.73410E-01
 SW14          21.70                1.63813E+01      6.89419E+00      5.63973E+00      1.65120E+00      8.63333E-02      1.46633E+00      9.65618E-01      5.20809E-01      3.19318E-01      2.43764E-01      1.96644E-01
 SW14          21.80                1.63273E+01      6.93768E+00      5.67880E+00      1.69275E+00      9.07239E-02      1.49052E+00      9.66738E-01      5.95846E-01      3.51633E-01      2.64961E-01      2.16067E-01
 SW14          21.90                1.65052E+01      6.98399E+00      5.73112E+00      1.71878E+00      9.42051E-02      1.49736E+00      9.80956E-01      6.51570E-01      3.75030E-01      2.83359E-01      2.27965E-01
 SW14          22.00                1.62101E+01      7.03717E+00      5.78367E+00      1.81216E+00      1.06219E-01      1.54378E+00      9.88768E-01      7.61194E-01      4.62999E-01      3.35982E-01      2.75189E-01
 SW14          22.10                1.62885E+01      7.05728E+00      5.79671E+00      1.87783E+00      1.15251E-01      1.57289E+00      1.00237E+00      7.96302E-01      5.24954E-01      3.80761E-01      3.09338E-01
 SW14          22.20                1.65115E+01      7.09399E+00      5.84957E+00      1.88633E+00      1.15081E-01      1.57113E+00      1.00592E+00      8.01458E-01      5.32340E-01      3.84167E-01      3.11598E-01
 SW14          22.30                1.63600E+01      7.14808E+00      5.88929E+00      1.98004E+00      1.30624E-01      1.62279E+00      9.94128E-01      8.35450E-01      6.35625E-01      4.47479E-01      3.59838E-01
 SW14          22.40                1.63764E+01      7.18014E+00      5.92914E+00      2.02475E+00      1.34868E-01      1.64798E+00      9.91998E-01      8.45938E-01      6.72509E-01      4.74691E-01      3.80105E-01
 SW14          22.50                1.63554E+01      7.21609E+00      5.95560E+00      2.05178E+00      1.37053E-01      1.65533E+00      9.91362E-01      8.52216E-01      6.86582E-01      4.91176E-01      3.96315E-01
 SW14          22.60                1.64808E+01      7.25815E+00      6.00918E+00      2.07897E+00      1.38993E-01      1.66269E+00      9.95520E-01      8.60869E-01      7.00960E-01      5.15568E-01      4.08607E-01
 SW14          22.70                1.63777E+01      7.32280E+00      6.06300E+00      2.09724E+00      1.40337E-01      1.67005E+00      9.86673E-01      8.64842E-01      7.08632E-01      5.27126E-01      4.16389E-01
 SW14          22.80                1.62523E+01      7.34172E+00      6.08971E+00      2.12472E+00      1.05764E-01      1.66829E+00      9.79496E-01      8.47088E-01      6.77594E-01      4.73903E-01      3.51532E-01
 SW14          22.90                1.64245E+01      7.40198E+00      6.14389E+00      2.13403E+00      1.44889E-01      1.69392E+00      9.92333E-01      8.63571E-01      7.23416E-01      5.48972E-01      4.29678E-01
 SW14          23.00                1.64599E+01      7.42747E+00      6.17072E+00      2.11576E+00      1.46053E-01      1.71971E+00      9.92740E-01      8.63681E-01      7.15889E-01      5.38882E-01      4.28181E-01
 SW14          23.10                1.64559E+01      7.46663E+00      6.21140E+00      2.12496E+00      1.45486E-01      1.72719E+00      9.97792E-01      8.68120E-01      7.21511E-01      5.44745E-01      4.31312E-01
 SW14          23.20                1.64358E+01      7.51399E+00      6.26612E+00      2.12489E+00      1.44812E-01      1.72539E+00      9.99380E-01      8.68560E-01      7.19619E-01      5.42114E-01      4.29625E-01
 SW14          23.30                1.65244E+01      7.53704E+00      6.27915E+00      2.13405E+00      1.45442E-01      1.72351E+00      9.88572E-01      8.72370E-01      7.26174E-01      5.50556E-01      4.34675E-01
 SW14          23.40                1.64666E+01      7.60965E+00      6.34821E+00      2.12449E+00      1.42215E-01      1.72155E+00      9.96797E-01      8.63140E-01      7.21782E-01      5.40066E-01      4.27031E-01
 SW14          23.50                1.65560E+01      7.63734E+00      6.37534E+00      2.12417E+00      1.45390E-01      1.71951E+00      9.97964E-01      8.62558E-01      7.20344E-01      5.37735E-01      4.25121E-01
 SW14          23.60                1.61225E+01      7.68075E+00      6.41662E+00      2.12378E+00      1.43878E-01      1.71739E+00      1.00202E+00      8.63920E-01      7.19945E-01      5.35611E-01      4.27457E-01
 SW14          23.70                1.62661E+01      7.72889E+00      6.47224E+00      2.11635E+00      1.42060E-01      1.74362E+00      1.00266E+00      8.57868E-01      6.99753E-01      5.25063E-01      4.18358E-01
 SW14          23.80                1.60453E+01      7.79974E+00      6.54237E+00      2.10371E+00      1.42072E-01      1.73194E+00      1.01134E+00      8.65360E-01      7.02482E-01      5.22528E-01      4.17281E-01
 SW14          23.90                1.64520E+01      7.81634E+00      6.56986E+00      2.09344E+00      1.41770E-01      1.72011E+00      1.01513E+00      8.58963E-01      7.03549E-01      5.19424E-01      4.15504E-01
 SW14          24.00                1.60538E+01      7.86571E+00      6.59735E+00      2.08300E+00      1.39123E-01      1.71771E+00      1.01082E+00      8.59191E-01      6.99599E-01      5.10953E-01      4.08932E-01
 SW14          24.10                1.63579E+01      7.86988E+00      6.61038E+00      2.05314E+00      1.35054E-01      1.69596E+00      1.01325E+00      8.58011E-01      6.89964E-01      4.92165E-01      3.95909E-01
 SW14          24.20                1.52280E+01      8.09433E+00      6.82649E+00      1.99393E+00      1.26452E-01      1.63526E+00      9.95447E-01      8.43768E-01      6.50968E-01      4.51263E-01      3.67799E-01
 SW14          24.30                1.63488E+01      7.96243E+00      6.70896E+00      2.01188E+00      1.32456E-01      1.66145E+00      1.00291E+00      8.40627E-01      6.70907E-01      4.64119E-01      3.75978E-01
 SW14          24.40                1.59734E+01      8.02966E+00      6.76584E+00      2.02992E+00      1.34286E-01      1.66829E+00      1.00775E+00      8.47347E-01      6.80881E-01      4.75924E-01      3.83810E-01
 SW14          24.50                1.59798E+01      8.04679E+00      6.77887E+00      2.00885E+00      1.31242E-01      1.63594E+00      9.90249E-01      8.41427E-01      6.62633E-01      4.61974E-01      3.74075E-01
 SW14          24.60                1.59588E+01      8.11316E+00      6.86556E+00      1.96787E+00      1.24476E-01      1.61311E+00      9.99440E-01      8.37204E-01      6.16717E-01      4.34893E-01      3.54808E-01
 SW14          24.70                1.57351E+01      8.16906E+00      6.89347E+00      1.95611E+00      1.21993E-01      1.60979E+00      1.00226E+00      8.24647E-01      6.04880E-01      4.27099E-01      3.49996E-01
 SW14          24.80                1.62064E+01      8.16934E+00      6.90650E+00      1.96403E+00      1.23022E-01      1.61631E+00      9.91323E-01      8.28383E-01      6.16740E-01      4.32983E-01      3.52981E-01
 SW14          24.90                1.61132E+01      8.17817E+00      6.90448E+00      1.96200E+00      1.22373E-01      1.61287E+00      1.00047E+00      8.33024E-01      6.17805E-01      4.32623E-01      3.52898E-01
 SW14          25.00                1.58408E+01      8.26828E+00      7.00718E+00      1.91990E+00      1.16559E-01      1.59936E+00      9.92976E-01      8.11764E-01      5.57714E-01      4.01651E-01      3.35391E-01
 SW14          25.10                1.58191E+01      8.31989E+00      7.05026E+00      1.86736E+00      1.03945E-01      1.57565E+00      9.89054E-01      7.82539E-01      4.83191E-01      3.51653E-01      2.96246E-01
 SW14          25.20                1.50682E+01      8.42582E+00      7.15392E+00      1.81656E+00      8.06830E-02      1.54162E+00      9.87667E-01      7.38924E-01      3.96418E-01      2.88059E-01      2.42839E-01
 SW14          25.30                1.62561E+01      8.36669E+00      7.09127E+00      1.84400E+00      9.58601E-02      1.55785E+00      9.83478E-01      7.72020E-01      4.49966E-01      3.27117E-01      2.75725E-01
 SW14          25.40                1.56134E+01      8.44175E+00      7.16500E+00      1.83098E+00      8.66233E-02      1.55386E+00      9.89420E-01      7.47349E-01      4.21554E-01      3.03006E-01      2.54278E-01
